imageName X Y Z Omega Phi Kappa
DJI_0612.JPG 755513.227219 3279215.162291 39.963563 4.314595 -0.314246 -125.400283
DJI_0613.JPG 755514.522494 3279213.838884 39.730198 3.669509 -0.408788 -130.549155
DJI_0614.JPG 755515.978071 3279212.340174 39.755492 3.545768 -0.203258 -132.842131
DJI_0615.JPG 755517.244122 3279210.907168 39.638215 3.456921 -0.516397 -130.237480
DJI_0616.JPG 755517.870100 3279209.973269 39.619461 0.297529 -5.599599 -125.966687
DJI_0617.JPG 755519.431722 3279208.544607 39.639200 -0.722684 -3.136386 -150.616350
DJI_0618.JPG 755520.593295 3279207.122738 39.622650 1.735827 -3.892984 -125.344119
DJI_0619.JPG 755521.880511 3279205.733362 39.490425 1.679409 -3.771538 -125.636518
DJI_0620.JPG 755523.149972 3279204.398162 39.682760 1.417790 -3.387768 -126.528963
DJI_0621.JPG 755521.278129 3279202.482382 39.596765 -1.750304 -3.349315 48.505964
DJI_0622.JPG 755520.022942 3279203.655778 39.481662 -1.232482 -0.686774 31.644883
DJI_0623.JPG 755518.698989 3279205.123769 39.571047 -1.545529 0.589349 31.716193
DJI_0624.JPG 755517.385436 3279206.597654 39.646867 -1.707442 1.241140 32.479339
DJI_0625.JPG 755515.045448 3279209.108298 39.262954 0.381706 5.689229 34.026215
DJI_0626.JPG 755513.805924 3279210.528484 39.368548 0.711277 6.398662 34.449679
DJI_0627.JPG 755512.464844 3279211.861944 39.476888 0.522513 6.635571 34.661489
DJI_0628.JPG 755510.648764 3279213.538781 39.725184 -1.201463 3.594496 34.494723
DJI_0629.JPG 755509.346406 3279214.777391 39.767902 -1.414889 3.639728 34.961573
DJI_0630.JPG 755507.999026 3279216.137400 39.817969 -1.433643 3.703409 35.571202
DJI_0631.JPG 755506.738244 3279217.489048 39.798815 -1.102065 3.983439 35.040933
DJI_0632.JPG 755505.395825 3279218.896567 39.784911 -1.451333 3.856191 35.789162
DJI_0633.JPG 755504.174840 3279220.275584 39.844848 0.992436 5.536944 35.601317
DJI_0634.JPG 755502.803446 3279221.667396 39.926626 0.062345 4.937417 36.004481
DJI_0635.JPG 755501.515318 3279223.105866 39.960452 0.961161 5.338947 36.519455
DJI_0636.JPG 755500.187228 3279224.583342 39.841238 -0.057779 5.254265 36.008831
DJI_0637.JPG 755498.925997 3279226.002923 39.829274 -0.314285 4.920938 36.664812
DJI_0638.JPG 755497.662519 3279227.430008 39.810676 -0.890780 4.439479 37.099257
DJI_0639.JPG 755496.257571 3279228.875029 39.742520 -1.204531 4.347204 37.366585
DJI_0640.JPG 755494.914732 3279230.358466 39.815849 -1.339768 4.112764 40.392360
DJI_0641.JPG 755493.505554 3279231.812208 39.767450 -2.462194 3.363906 45.405380
DJI_0642.JPG 755492.221822 3279233.097300 39.806777 -2.508284 3.122150 46.426512
DJI_0643.JPG 755490.901896 3279234.589468 39.783991 -3.045820 2.710735 57.646382
DJI_0644.JPG 755489.778434 3279236.123213 39.430326 -4.511103 3.621455 62.077867
DJI_0645.JPG 755488.221161 3279237.569835 39.066767 -3.890369 2.104045 63.451891
DJI_0646.JPG 755486.781856 3279238.660866 38.951639 -2.833700 2.540882 62.287738
DJI_0647.JPG 755485.249089 3279240.078387 38.914421 -2.959378 1.644449 64.026785
DJI_0648.JPG 755483.898858 3279241.425279 39.092455 -3.379598 1.756233 59.885632
DJI_0649.JPG 755482.664471 3279242.801733 39.157519 -3.094144 1.303523 61.397523
DJI_0650.JPG 755481.314454 3279244.065141 39.228467 -2.934622 1.437334 61.402187
DJI_0651.JPG 755479.912947 3279245.300707 39.357993 -3.531820 3.422834 36.532370
DJI_0652.JPG 755478.592721 3279246.735018 39.447772 -3.124985 1.643399 56.334312
DJI_0653.JPG 755477.579214 3279248.237075 39.477301 -3.019032 1.000686 63.891646
DJI_0654.JPG 755476.277489 3279249.759880 39.302933 -2.266274 1.174203 62.333670
DJI_0655.JPG 755474.958601 3279251.191359 39.340312 -2.627942 1.295273 62.958638
DJI_0656.JPG 755472.846018 3279253.426427 39.434351 2.590793 5.785986 59.478321
DJI_0661.JPG 755464.802955 3279260.959051 40.531074 -6.818324 -3.374980 58.796937
DJI_0662.JPG 755463.106069 3279262.417338 40.377015 -7.081597 -3.486232 54.512930
DJI_0663.JPG 755461.788577 3279263.913639 40.308207 -6.844453 -3.295562 56.173024
DJI_0664.JPG 755460.266532 3279265.483262 40.145891 -7.052980 -3.859410 57.556876
DJI_0665.JPG 755459.124640 3279266.918647 40.087179 -6.410883 -2.333895 54.890244
DJI_0666.JPG 755457.996047 3279268.358148 39.981067 -6.031573 -3.054231 58.177935
DJI_0667.JPG 755457.961958 3279268.212721 43.000962 -1.492451 4.818863 37.148170
DJI_0668.JPG 755455.538503 3279270.714477 42.550396 -2.205712 2.142280 61.051096
DJI_0669.JPG 755453.122277 3279269.038398 42.580848 -2.553868 3.959172 -145.186441
DJI_0670.JPG 755454.065415 3279267.572053 43.072128 -0.545332 1.680736 -147.276288
DJI_0671.JPG 755455.309385 3279266.304528 43.074670 -0.576913 0.152433 -148.657672
DJI_0672.JPG 755456.675130 3279264.910584 42.850968 -0.018131 -1.801151 -138.644295
DJI_0673.JPG 755459.466959 3279262.349039 42.807127 -0.157606 -2.479559 -149.003387
DJI_0674.JPG 755460.806153 3279260.750143 42.752520 2.173712 -3.478278 -129.376585
DJI_0675.JPG 755462.127415 3279259.343351 42.847113 1.976045 -3.475869 -134.047710
DJI_0676.JPG 755463.379536 3279257.987877 42.583592 1.770588 -4.480304 -132.798149
DJI_0677.JPG 755464.740304 3279256.615373 42.610244 1.596833 -4.374754 -135.513160
DJI_0678.JPG 755465.928982 3279255.164754 42.674465 1.226095 -4.256060 -139.129755
DJI_0679.JPG 755467.237247 3279253.921432 42.649699 1.543929 -4.110861 -137.694675
DJI_0680.JPG 755468.577885 3279252.525860 42.297508 2.500239 -4.461145 -129.163688
DJI_0681.JPG 755469.823620 3279251.402556 42.048540 2.132920 -4.124230 -133.716527
DJI_0682.JPG 755471.200850 3279249.883759 42.113540 2.849970 -4.332066 -126.951558
DJI_0683.JPG 755472.383013 3279248.723198 42.004792 2.933729 -4.107210 -128.101296
DJI_0684.JPG 755473.706929 3279247.516230 41.769521 3.110766 -3.861762 -127.880805
DJI_0685.JPG 755475.129593 3279246.078498 41.664341 2.822237 -3.510204 -130.780998
DJI_0686.JPG 755476.542716 3279244.608738 41.765355 2.530524 -3.505037 -137.415787
DJI_0687.JPG 755477.863706 3279243.087302 41.643195 2.312421 -3.372704 -138.390609
DJI_0688.JPG 755479.163993 3279241.613571 41.754398 1.994914 -3.308461 -140.241679
DJI_0689.JPG 755480.564221 3279240.094500 41.674895 0.895107 -2.921221 -149.318542
DJI_0690.JPG 755481.970122 3279238.544792 41.789875 0.355224 -3.040319 -149.521761
DJI_0691.JPG 755483.397308 3279236.927552 41.657845 0.195183 -3.087327 -149.126984
DJI_0692.JPG 755484.851443 3279235.439090 41.674523 0.043877 -3.073166 -150.568542
DJI_0693.JPG 755486.294766 3279233.879906 41.616833 0.158837 -3.634062 -150.032986
DJI_0694.JPG 755487.741477 3279232.527797 41.774489 0.092394 -3.317825 -150.465765
DJI_0695.JPG 755489.043168 3279231.262553 41.951862 0.296410 -3.229513 -150.593812
DJI_0696.JPG 755490.347328 3279229.997747 41.794446 0.252727 -3.159169 -150.322195
DJI_0697.JPG 755491.588367 3279228.607299 41.578759 -0.175099 -3.039307 -150.837014
DJI_0698.JPG 755492.773779 3279227.462483 41.417872 -0.142699 -2.823071 -150.525884
DJI_0699.JPG 755494.080042 3279226.016144 41.527324 -0.257565 -2.829920 -150.931638
DJI_0700.JPG 755495.562023 3279224.387976 41.482848 0.390077 -2.810129 -150.526501
DJI_0701.JPG 755496.771566 3279222.945945 41.376890 0.178072 -2.768884 -150.746511
DJI_0702.JPG 755498.029345 3279221.607362 41.256467 -0.092190 -2.535923 -151.285625
DJI_0703.JPG 755499.291252 3279220.359084 41.182178 -0.277358 -2.573859 -150.497901
DJI_0704.JPG 755500.670818 3279218.951192 41.377013 -0.492209 -2.752369 -150.661259
DJI_0705.JPG 755501.999292 3279217.569107 41.467403 -0.611933 -2.636022 -151.167262
DJI_0706.JPG 755503.388214 3279216.062589 41.523466 -1.066861 -2.711781 -151.168242
DJI_0707.JPG 755504.640146 3279214.842923 41.579565 -1.224296 -2.854290 -151.221727
DJI_0708.JPG 755507.317339 3279212.190356 41.456510 -0.815676 -2.520210 -151.212305
DJI_0709.JPG 755508.728219 3279210.849019 41.429291 -0.617164 -2.321753 -151.671671
DJI_0710.JPG 755510.037542 3279209.433172 41.232795 -0.505038 -2.293560 -152.069899
DJI_0711.JPG 755511.457420 3279207.763433 41.280718 -0.909604 -2.588406 -151.937693
DJI_0712.JPG 755512.784230 3279206.340389 41.215475 -0.121171 -2.582930 -151.605929
DJI_0713.JPG 755513.839698 3279205.048877 41.106772 -0.693906 -2.329800 -152.466919
DJI_0714.JPG 755515.263664 3279203.618565 41.113032 -0.350155 -2.735447 -151.489796
DJI_0715.JPG 755516.574001 3279202.129490 41.291738 -0.547894 -2.367669 -151.275717
DJI_0716.JPG 755517.970291 3279200.796012 41.216201 -0.461731 -2.340279 -151.601215
DJI_0717.JPG 755519.371080 3279199.460160 41.257531 -0.006420 -2.948352 -151.836337
DJI_0718.JPG 755517.333553 3279197.764105 41.145198 -1.376751 -3.237106 47.861863
DJI_0719.JPG 755516.149102 3279199.162558 41.085378 -1.293921 -0.383412 46.473852
DJI_0720.JPG 755515.092719 3279200.694154 41.244521 -1.938274 0.646498 55.516432
DJI_0721.JPG 755514.043711 3279202.033249 40.764074 -2.633453 2.264816 57.348969
DJI_0722.JPG 755509.923652 3279206.090823 40.584120 -3.102063 2.372998 55.244281
DJI_0723.JPG 755508.639440 3279207.352934 40.634711 -2.749251 2.682933 52.978683
DJI_0724.JPG 755507.383431 3279208.880356 40.482244 -3.035213 3.096687 56.439986
DJI_0725.JPG 755505.997696 3279210.207642 40.490490 -2.907646 3.079177 57.477750
DJI_0726.JPG 755504.557707 3279211.494986 40.677833 -3.569874 3.097064 56.259150
DJI_0727.JPG 755503.276882 3279213.094510 40.462112 -3.285778 3.465527 58.621192
DJI_0728.JPG 755501.953051 3279214.475209 40.403469 -3.026701 3.493887 52.837709
DJI_0729.JPG 755500.640977 3279215.816166 40.639630 -2.982773 3.492609 51.074864
DJI_0730.JPG 755499.441352 3279217.200596 40.809749 -3.702731 3.833272 59.261028
DJI_0731.JPG 755498.104477 3279218.664385 40.739344 -3.546987 3.496219 60.221309
DJI_0732.JPG 755496.854222 3279220.148960 40.579543 -3.194600 3.269532 59.562569
DJI_0733.JPG 755494.216264 3279222.392148 40.242111 -3.129553 3.317792 60.630830
DJI_0734.JPG 755492.796370 3279223.697538 40.299893 -3.448065 3.078554 59.958648
DJI_0735.JPG 755491.324834 3279225.085591 40.294865 -2.727157 3.033990 56.831908
DJI_0736.JPG 755490.085485 3279226.586740 40.210416 -3.256604 2.843109 60.619882
DJI_0737.JPG 755488.563362 3279227.883779 40.272212 -2.803597 2.490510 60.842788
DJI_0738.JPG 755487.249436 3279229.309852 40.163183 -3.187015 2.296452 61.082477
DJI_0739.JPG 755485.730349 3279230.850365 40.030689 -3.224484 2.407842 60.993113
DJI_0740.JPG 755484.432235 3279232.050739 39.907398 -2.888152 2.226515 60.870477
DJI_0741.JPG 755483.161578 3279233.304268 40.078008 -3.093971 2.441569 59.771582
DJI_0742.JPG 755481.983856 3279234.923973 40.215274 -3.147403 3.313848 61.142504
DJI_0743.JPG 755480.590544 3279236.361296 40.114978 -2.836749 3.050496 60.665015
DJI_0744.JPG 755479.138459 3279237.728021 40.302478 -2.809034 2.532098 60.700023
DJI_0745.JPG 755478.060700 3279239.243074 40.178991 -2.868892 2.527427 60.476306
DJI_0746.JPG 755476.588508 3279240.655466 40.055246 -2.990058 2.441149 60.973177
DJI_0747.JPG 755475.282939 3279242.044751 39.962069 -2.485707 2.145947 61.592625
DJI_0748.JPG 755474.040207 3279243.375487 39.781265 -2.476242 2.183070 61.588193
DJI_0749.JPG 755472.656844 3279244.533964 39.987417 -3.051179 2.138242 60.367951
DJI_0750.JPG 755471.195643 3279245.984811 40.117789 -3.648026 2.473227 60.688235
DJI_0751.JPG 755469.887097 3279247.647311 40.158706 -2.485699 1.866842 59.604517
DJI_0752.JPG 755468.669503 3279248.877782 40.162348 -2.121371 1.875501 59.629547
DJI_0753.JPG 755467.300625 3279250.356939 40.079282 -2.854070 1.587355 60.091415
DJI_0754.JPG 755466.106941 3279251.668760 40.119379 -2.782711 1.662706 61.052173
DJI_0755.JPG 755464.684607 3279253.174179 40.270419 -3.540714 1.774640 61.357878
DJI_0756.JPG 755463.313911 3279254.624192 40.167549 -2.904898 2.104797 61.475826
DJI_0757.JPG 755461.810779 3279255.859644 40.218095 -2.815549 1.755572 61.478050
DJI_0758.JPG 755459.221535 3279258.788701 40.733328 -2.690522 2.020546 61.364919
DJI_0759.JPG 755457.833353 3279260.176513 40.855955 -2.882792 1.895888 61.327967
DJI_0760.JPG 755456.365529 3279261.616192 40.944599 -2.786216 1.802930 61.398899
DJI_0761.JPG 755455.104845 3279262.944006 40.978172 -3.080480 2.080744 61.462033
DJI_0762.JPG 755453.634707 3279264.321959 41.066511 -3.323608 2.118616 61.196535
DJI_0763.JPG 755452.360969 3279265.884381 40.959093 -2.719008 1.780189 60.646766
DJI_0764.JPG 755450.958067 3279267.269971 41.049981 -2.493944 1.406076 62.140746
DJI_0765.JPG 755448.730503 3279265.564652 41.029239 -0.616015 3.908000 -134.288672
DJI_0766.JPG 755449.798688 3279264.192202 41.152525 -0.551928 1.867482 -148.140429
DJI_0767.JPG 755451.227437 3279262.924410 41.161394 -0.084488 0.164342 -147.990691
DJI_0768.JPG 755452.442684 3279261.501987 41.267816 -0.270372 -0.457538 -148.515219
DJI_0769.JPG 755453.707105 3279260.094096 41.311370 -0.163686 -0.804694 -148.578903
DJI_0770.JPG 755455.002843 3279258.654079 41.220914 0.256984 -1.474822 -148.579646
DJI_0771.JPG 755456.225791 3279257.272773 41.186539 0.350265 -1.669984 -149.083524
DJI_0772.JPG 755459.024597 3279254.466802 41.175847 0.579422 -2.029550 -149.984758
DJI_0773.JPG 755460.244064 3279253.002767 41.124565 0.421098 -2.168946 -149.661297
DJI_0774.JPG 755462.846156 3279250.279560 41.034241 0.637650 -2.540655 -150.514014
DJI_0775.JPG 755464.195848 3279248.847996 41.126837 0.743286 -2.444006 -150.921990
DJI_0776.JPG 755465.525865 3279247.493881 41.012234 0.144834 -1.929155 -151.396286
DJI_0777.JPG 755466.863495 3279246.161453 40.910997 0.616871 -2.218768 -150.825111
DJI_0778.JPG 755468.285844 3279244.699877 40.765273 0.122344 -2.274283 -150.956022
DJI_0779.JPG 755469.449911 3279243.101396 40.880441 -0.096373 -2.127041 -151.605288
DJI_0780.JPG 755470.813483 3279241.489396 41.183212 -0.303697 -3.483387 -150.724399
DJI_0781.JPG 755472.176049 3279240.424434 41.207005 0.049851 -2.872082 -151.126593
DJI_0782.JPG 755474.830047 3279237.873722 41.104614 -0.038000 -2.605639 -152.176165
DJI_0783.JPG 755476.227688 3279236.570333 41.057168 0.122453 -2.167546 -152.142717
DJI_0784.JPG 755477.562211 3279235.280635 41.088628 -0.027276 -1.797430 -152.260543
DJI_0785.JPG 755478.825510 3279233.992930 41.059666 0.865641 -2.575547 -151.277805
DJI_0786.JPG 755480.043966 3279232.603531 41.128940 0.175868 -2.207515 -152.097297
DJI_0787.JPG 755481.433571 3279231.183756 41.163809 0.379768 -2.799855 -151.226617
DJI_0788.JPG 755482.789794 3279229.858761 41.156882 0.434726 -1.605573 -151.914634
DJI_0789.JPG 755484.123978 3279228.410981 41.132318 -0.321746 -1.415267 -153.046750
DJI_0790.JPG 755485.352762 3279226.878698 41.158908 -0.469618 -2.016287 -152.670951
DJI_0791.JPG 755486.756175 3279225.412019 41.315255 0.023586 -2.428270 -152.816036
DJI_0792.JPG 755488.080827 3279224.119517 41.231765 -0.591734 -1.756702 -152.522268
DJI_0793.JPG 755489.410590 3279222.697121 41.323312 -0.585759 -1.946622 -152.205362
DJI_0794.JPG 755490.975658 3279221.462719 41.273191 -0.274127 -1.439325 -153.112191
DJI_0795.JPG 755492.379677 3279219.871446 41.314689 0.132060 -2.011714 -152.299583
DJI_0796.JPG 755493.546651 3279218.422851 41.172964 -0.278113 -2.125141 -152.454447
DJI_0797.JPG 755494.943276 3279216.876221 41.162169 -0.885416 -1.647931 -153.138978
DJI_0798.JPG 755496.463434 3279215.596705 41.214777 0.072372 -1.482525 -153.300484
DJI_0799.JPG 755497.821249 3279214.091168 41.265276 -0.208362 -1.548662 -152.879934
DJI_0800.JPG 755498.928487 3279212.734202 41.207284 -1.160552 -0.982053 -152.741925
DJI_0801.JPG 755500.335908 3279211.281623 41.350596 -0.200077 -1.965715 -153.226958
DJI_0802.JPG 755501.802592 3279209.834441 41.329050 -0.222765 -1.914360 -153.208014
DJI_0803.JPG 755503.101232 3279208.596173 41.187481 -0.124753 -1.307294 -152.619483
DJI_0804.JPG 755504.403564 3279207.067419 41.100625 -0.191603 -1.418253 -152.466422
DJI_0805.JPG 755505.742554 3279205.597453 41.030239 -0.358896 -1.341360 -152.974843
DJI_0806.JPG 755507.083223 3279204.171998 41.036651 -0.045427 -1.456526 -152.837150
DJI_0807.JPG 755508.378405 3279202.731060 40.965282 0.410331 -2.162218 -152.275860
DJI_0808.JPG 755509.707485 3279201.360288 40.968499 -0.039829 -1.647846 -152.734568
DJI_0809.JPG 755511.008507 3279200.022121 41.106793 -0.090207 -1.352200 -153.546376
DJI_0810.JPG 755512.407356 3279198.604453 41.230015 -0.268217 -1.184521 -153.407764
DJI_0811.JPG 755515.075260 3279195.849305 41.454916 0.307424 -2.175338 -152.386616
DJI_0812.JPG 755513.300597 3279194.021916 41.477821 -0.750999 -2.874637 55.439797
DJI_0813.JPG 755511.886006 3279195.369175 41.195644 -1.835450 0.373260 56.057300
DJI_0814.JPG 755510.592371 3279196.628225 41.025088 -2.537075 1.602901 56.570939
DJI_0815.JPG 755509.180489 3279198.110654 41.064330 -2.692712 2.262930 56.677733
DJI_0816.JPG 755507.869323 3279199.482172 41.069006 -2.845747 2.605684 56.853795
DJI_0817.JPG 755506.571618 3279200.822366 41.046768 -3.292692 2.709095 57.285858
DJI_0818.JPG 755505.078397 3279202.122766 40.926330 -3.344592 3.023270 57.520742
DJI_0819.JPG 755503.705372 3279203.378123 40.949841 -3.423310 2.711658 56.135282
DJI_0820.JPG 755502.421788 3279204.893404 40.858408 -2.730078 2.869679 57.279919
DJI_0821.JPG 755501.208110 3279206.276277 40.899838 -4.015725 2.224019 58.734168
DJI_0822.JPG 755499.788870 3279207.688391 40.817911 -3.781784 1.502356 58.285760
DJI_0823.JPG 755498.400971 3279208.962633 40.807960 -4.018575 1.853576 58.566850
DJI_0824.JPG 755497.129744 3279210.469559 40.752030 -3.650982 1.977398 59.038350
DJI_0825.JPG 755495.832210 3279211.889333 40.761975 -3.860276 2.796301 59.793630
DJI_0826.JPG 755494.401155 3279213.515490 40.700603 -3.507191 2.369374 59.323724
DJI_0827.JPG 755493.089055 3279214.730646 40.606288 -3.338310 2.591513 59.437764
DJI_0828.JPG 755491.859760 3279216.172880 40.608168 -3.280626 2.642738 59.089044
DJI_0829.JPG 755490.388967 3279217.676933 40.666498 -3.284648 2.463062 60.717273
DJI_0830.JPG 755489.175946 3279219.013479 40.476328 -3.519999 3.148186 60.244423
DJI_0831.JPG 755487.728844 3279220.628961 40.573728 -3.095139 2.407993 60.678359
DJI_0832.JPG 755486.477982 3279221.909346 40.685291 -3.196893 2.803311 60.213477
DJI_0833.JPG 755485.249358 3279223.394873 40.668949 -2.936923 2.818313 60.239114
DJI_0834.JPG 755483.810579 3279224.838130 40.669903 -3.137509 2.813321 60.264971
DJI_0835.JPG 755482.418662 3279226.318911 40.549642 -3.393693 2.990751 59.829499
DJI_0836.JPG 755481.026784 3279227.800307 40.439286 -2.759078 2.514587 60.706885
DJI_0837.JPG 755479.558414 3279229.145680 40.446003 -2.897548 2.487335 60.198167
DJI_0838.JPG 755478.153502 3279230.555391 40.578162 -2.911774 2.560222 60.797156
DJI_0839.JPG 755476.829850 3279231.876628 40.710401 -2.778403 2.857521 57.354465
DJI_0840.JPG 755475.592798 3279233.419349 40.828663 -2.704181 3.306648 59.451699
DJI_0841.JPG 755474.275592 3279234.714878 40.865716 -2.613851 3.048399 57.839313
DJI_0842.JPG 755472.826220 3279236.237325 40.984275 -2.566833 2.681895 55.898869
DJI_0843.JPG 755471.643751 3279237.524422 40.905613 -2.557286 2.542217 55.545460
DJI_0844.JPG 755470.229346 3279239.033072 40.865983 -2.285422 2.302043 53.978495
DJI_0845.JPG 755468.960700 3279240.376332 40.868659 -1.737314 2.768706 37.143987
DJI_0846.JPG 755467.619417 3279241.777931 40.861676 -1.335249 2.811603 35.463535
DJI_0847.JPG 755466.318454 3279243.177821 40.861038 -1.565029 2.698698 47.339534
DJI_0848.JPG 755465.025369 3279244.575312 40.862346 -2.000786 2.535988 54.642824
DJI_0849.JPG 755463.704718 3279246.100710 40.762503 -2.141844 2.566836 58.658941
DJI_0850.JPG 755462.365446 3279247.453829 40.738075 -2.277815 2.819973 58.236278
DJI_0851.JPG 755461.089981 3279248.910562 40.570360 -2.706281 2.602354 60.977985
DJI_0852.JPG 755459.660551 3279250.177303 40.485022 -2.638697 2.398043 60.076278
DJI_0853.JPG 755458.265720 3279251.553238 40.525597 -2.345202 2.435611 59.754863
DJI_0854.JPG 755456.925178 3279253.005086 40.485888 -2.451623 2.179713 60.892928
DJI_0855.JPG 755455.517004 3279254.227188 40.460336 -1.823814 1.908918 60.990636
DJI_0856.JPG 755454.310051 3279255.716719 40.456606 -2.452130 2.587192 60.433742
DJI_0857.JPG 755452.947987 3279257.151578 40.385481 -2.674928 2.595778 61.416024
DJI_0858.JPG 755451.501642 3279258.510665 40.425400 -2.494344 2.353791 59.452361
DJI_0859.JPG 755450.183324 3279260.034857 40.420844 -2.254677 2.269007 60.188096
DJI_0860.JPG 755448.718149 3279261.373851 40.406971 -2.416332 2.226398 53.876641
DJI_0861.JPG 755447.459347 3279262.910663 40.458937 -2.630130 1.130541 62.731338
DJI_0862.JPG 755446.289561 3279264.349083 40.319435 -2.093633 1.576423 58.921504
