imageName longitude latitude altitude Omega Phi Kappa
DJI_0574.JPG -96.36185445 29.61714094 40.76055515 0.23585276 -1.10107495 -140.62224243
DJI_0575.JPG -96.36184036 29.61712862 40.66526461 -0.10629133 -1.38888225 -146.47010304
DJI_0576.JPG -96.36182736 29.61711591 40.56970683 -0.32500079 -2.08324083 -145.87679708
DJI_0577.JPG -96.36181446 29.61710228 40.64016768 -0.10067504 -2.75094353 -142.46961563
DJI_0578.JPG -96.36180129 29.61709036 40.73993833 0.01283193 -2.36862382 -145.65117743
DJI_0579.JPG -96.36178848 29.61707809 40.68657690 -0.02676823 -3.18663566 -144.35164803
DJI_0580.JPG -96.36177499 29.61706476 40.59398137 0.23098600 -3.08275603 -144.39808588
DJI_0581.JPG -96.36176314 29.61705028 40.66590338 1.75390147 -3.66465240 -131.13610071
DJI_0582.JPG -96.36174956 29.61703934 40.56850609 0.46419736 -3.18461574 -145.16636052
DJI_0583.JPG -96.36173567 29.61702584 40.53077418 0.19885554 -3.25032920 -147.12575383
DJI_0584.JPG -96.36172295 29.61701239 40.44585249 0.57163810 -2.85370801 -144.96647669
DJI_0585.JPG -96.36170991 29.61699989 40.33244339 1.95534494 -3.47516104 -135.40477052
DJI_0586.JPG -96.36169648 29.61698783 40.28174260 0.47282225 -2.76244361 -149.42377660
DJI_0587.JPG -96.36168306 29.61697391 40.18160002 0.52160018 -3.17179188 -147.95442937
DJI_0588.JPG -96.36166909 29.61696011 40.22769481 -0.05797507 -2.36874757 -149.98789570
DJI_0589.JPG -96.36165553 29.61694656 39.99043909 0.07430508 -2.57696196 -149.31692598
DJI_0590.JPG -96.36164142 29.61693428 39.90490259 0.44359159 -2.25294925 -149.73148419
DJI_0591.JPG -96.36162845 29.61691940 39.78304618 0.06824464 -2.74123674 -148.98156981
DJI_0592.JPG -96.36161732 29.61690380 39.88731880 1.83676147 -3.96352860 -129.23753317
DJI_0593.JPG -96.36160275 29.61689273 39.88832261 1.35191808 -3.65274637 -133.63091307
DJI_0594.JPG -96.36158868 29.61687834 39.93335624 1.78424936 -3.40084778 -133.30164033
DJI_0595.JPG -96.36157506 29.61686517 40.04615383 1.89613741 -3.32837070 -132.84183064
DJI_0596.JPG -96.36156093 29.61685211 40.14392299 1.95222945 -3.31983040 -132.34997398
DJI_0597.JPG -96.36154608 29.61683945 40.19284736 2.08245962 -2.87095717 -132.44599070
DJI_0598.JPG -96.36153272 29.61682705 40.15541015 2.11932595 -2.78909828 -132.13718280
DJI_0599.JPG -96.36151926 29.61681431 40.22827007 2.43932955 -2.66494941 -130.87637197
DJI_0600.JPG -96.36150567 29.61680135 40.12742528 2.30676040 -2.83392311 -130.86587447
DJI_0601.JPG -96.36149305 29.61678924 40.07306583 2.23627648 -3.03798850 -131.17050019
DJI_0602.JPG -96.36147933 29.61677653 40.15386889 2.12304246 -2.77629436 -132.25884326
DJI_0603.JPG -96.36146566 29.61676406 39.99324593 2.20886104 -2.74777229 -131.19567977
DJI_0604.JPG -96.36145143 29.61675163 39.93968657 2.13551287 -2.75757472 -132.20823513
DJI_0605.JPG -96.36143752 29.61673965 39.86307372 1.59256408 -2.47209772 -137.60650284
DJI_0606.JPG -96.36142490 29.61672650 39.87712869 2.64352705 -2.89932492 -125.76762119
DJI_0607.JPG -96.36141054 29.61671410 39.74405397 2.71513617 -2.90862456 -124.56965346
DJI_0608.JPG -96.36139684 29.61670210 39.77339226 2.58337533 -2.78345715 -125.84257516
DJI_0609.JPG -96.36136546 29.61667299 39.88315603 3.06576683 0.00902722 -140.99332193
DJI_0610.JPG -96.36135186 29.61665948 39.92438363 3.57966873 -0.14726968 -135.82517958
DJI_0611.JPG -96.36133844 29.61664652 40.00340622 2.91528256 -0.18731065 -139.15847461
DJI_0612.JPG -96.36132388 29.61663095 39.96356255 4.31459517 -0.31424629 -125.40028341
DJI_0613.JPG -96.36131083 29.61661876 39.73019791 3.66950901 -0.40878772 -130.54915450
DJI_0614.JPG -96.36129616 29.61660494 39.75549209 3.54576764 -0.20325798 -132.84213109
DJI_0615.JPG -96.36128343 29.61659177 39.63821546 3.45692066 -0.51639719 -130.23748021
DJI_0616.JPG -96.36127719 29.61658322 39.61946124 0.29752902 -5.59959899 -125.96668719
DJI_0617.JPG -96.36126142 29.61657002 39.63920015 -0.72268424 -3.13638583 -150.61635017
DJI_0618.JPG -96.36124977 29.61655696 39.62265048 1.73582673 -3.89298367 -125.34411870
DJI_0619.JPG -96.36123681 29.61654417 39.49042524 1.67940851 -3.77153804 -125.63651753
DJI_0620.JPG -96.36122403 29.61653187 39.68276006 1.41779023 -3.38776786 -126.52896288
DJI_0621.JPG -96.36124379 29.61651498 39.59676531 -1.75030424 -3.34931549 48.50596443
DJI_0622.JPG -96.36125647 29.61652582 39.48166242 -1.23248155 -0.68677373 31.64488260
DJI_0623.JPG -96.36126978 29.61653933 39.57104712 -1.54552886 0.58934906 31.71619277
DJI_0624.JPG -96.36128299 29.61655288 39.64686737 -1.70744238 1.24114035 32.47933898
DJI_0625.JPG -96.36130654 29.61657600 39.26295383 0.38170592 5.68922925 34.02621486
DJI_0626.JPG -96.36131900 29.61658906 39.36854782 0.71127675 6.39866203 34.44967935
DJI_0627.JPG -96.36133252 29.61660135 39.47688771 0.52251302 6.63557115 34.66148890
DJI_0628.JPG -96.36135086 29.61661685 39.72518362 -1.20146268 3.59449647 34.49472308
DJI_0629.JPG -96.36136401 29.61662828 39.76790223 -1.41488948 3.63972838 34.96157291
DJI_0630.JPG -96.36137759 29.61664082 39.81796898 -1.43364324 3.70340934 35.57120161
DJI_0631.JPG -96.36139028 29.61665326 39.79881511 -1.10206494 3.98343930 35.04093311
DJI_0632.JPG -96.36140380 29.61666623 39.78491062 -1.45133317 3.85619092 35.78916198
DJI_0633.JPG -96.36141608 29.61667891 39.84484802 0.99243554 5.53694426 35.60131655
DJI_0634.JPG -96.36142990 29.61669174 39.92662630 0.06234464 4.93741660 36.00448107
DJI_0635.JPG -96.36144285 29.61670497 39.96045235 0.96116132 5.33894680 36.51945532
DJI_0636.JPG -96.36145621 29.61671857 39.84123850 -0.05777900 5.25426496 36.00883069
DJI_0637.JPG -96.36146889 29.61673162 39.82927426 -0.31428530 4.92093770 36.66481182
DJI_0638.JPG -96.36148159 29.61674475 39.81067649 -0.89077973 4.43947948 37.09925664
DJI_0639.JPG -96.36149575 29.61675806 39.74252012 -1.20453149 4.34720389 37.36658493
DJI_0640.JPG -96.36150925 29.61677171 39.81584920 -1.33976833 4.11276370 40.39236047
DJI_0641.JPG -96.36152345 29.61678511 39.76745014 -2.46219368 3.36390626 45.40538044
DJI_0642.JPG -96.36153640 29.61679696 39.80677667 -2.50828412 3.12215023 46.42651159
DJI_0643.JPG -96.36154966 29.61681068 39.78399069 -3.04581982 2.71073462 57.64638166
DJI_0644.JPG -96.36156090 29.61682474 39.43032598 -4.51110265 3.62145534 62.07786657
DJI_0645.JPG -96.36157662 29.61683810 39.06676734 -3.89036931 2.10404509 63.45189064
DJI_0646.JPG -96.36159122 29.61684823 38.95163946 -2.83370009 2.54088234 62.28773773
DJI_0647.JPG -96.36160670 29.61686133 38.91442071 -2.95937815 1.64444890 64.02678450
DJI_0648.JPG -96.36162031 29.61687375 39.09245550 -3.37959789 1.75623329 59.88563162
DJI_0649.JPG -96.36163273 29.61688641 39.15751912 -3.09414421 1.30352255 61.39752331
DJI_0650.JPG -96.36164636 29.61689808 39.22846733 -2.93462247 1.43733351 61.40218725
DJI_0651.JPG -96.36166053 29.61690951 39.35799332 -3.53181989 3.42283391 36.53237017
DJI_0652.JPG -96.36167381 29.61692271 39.44777162 -3.12498530 1.64339850 56.33431171
DJI_0653.JPG -96.36168392 29.61693646 39.47730144 -3.01903240 1.00068611 63.89164552
DJI_0654.JPG -96.36169699 29.61695045 39.30293324 -2.26627356 1.17420293 62.33367001
DJI_0655.JPG -96.36171026 29.61696363 39.34031157 -2.62794208 1.29527261 62.95863843
DJI_0656.JPG -96.36173154 29.61698422 39.43435088 2.59079285 5.78598598 59.47832067
DJI_0661.JPG -96.36181275 29.61705378 40.53107443 -6.81832385 -3.37498036 58.79693720
DJI_0662.JPG -96.36182992 29.61706727 40.37701521 -7.08159738 -3.48623218 54.51292978
DJI_0663.JPG -96.36184316 29.61708103 40.30820742 -6.84445289 -3.29556155 56.17302351
DJI_0664.JPG -96.36185850 29.61709550 40.14589097 -7.05298026 -3.85941042 57.55687618
DJI_0665.JPG -96.36186994 29.61710867 40.08717857 -6.41088339 -2.33389486 54.89024408
DJI_0666.JPG -96.36188125 29.61712188 39.98106674 -6.03157295 -3.05423143 58.17793519
DJI_0667.JPG -96.36188163 29.61712058 43.00096193 -1.49245064 4.81886318 37.14817003
DJI_0668.JPG -96.36190605 29.61714363 42.55039571 -2.20571174 2.14227975 61.05109603
DJI_0669.JPG -96.36193138 29.61712901 42.58084786 -2.55386805 3.95917168 -145.18644069
DJI_0670.JPG -96.36192199 29.61711560 43.07212844 -0.54533244 1.68073554 -147.27628832
DJI_0671.JPG -96.36190945 29.61710392 43.07466951 -0.57691344 0.15243348 -148.65767193
DJI_0672.JPG -96.36189569 29.61709107 42.85096781 -0.01813109 -1.80115137 -138.64429543
DJI_0673.JPG -96.36186748 29.61706740 42.80712651 -0.15760574 -2.47955902 -149.00338693
DJI_0674.JPG -96.36185404 29.61705271 42.75252017 2.17371218 -3.47827821 -129.37658524
DJI_0675.JPG -96.36184074 29.61703976 42.84711308 1.97604515 -3.47586857 -134.04770975
DJI_0676.JPG -96.36182814 29.61702728 42.58359250 1.77058837 -4.48030435 -132.79814871
DJI_0677.JPG -96.36181442 29.61701463 42.61024363 1.59683288 -4.37475430 -135.51316011
DJI_0678.JPG -96.36180250 29.61700131 42.67446532 1.22609461 -4.25605983 -139.12975503
DJI_0679.JPG -96.36178929 29.61698983 42.64969922 1.54392934 -4.11086127 -137.69467509
DJI_0680.JPG -96.36177579 29.61697697 42.29750831 2.50023907 -4.46114540 -129.16368801
DJI_0681.JPG -96.36176320 29.61696659 42.04853950 2.13291992 -4.12423005 -133.71652716
DJI_0682.JPG -96.36174934 29.61695261 42.11353950 2.84996988 -4.33206578 -126.95155798
DJI_0683.JPG -96.36173742 29.61694191 42.00479225 2.93372879 -4.10721037 -128.10129572
DJI_0684.JPG -96.36172404 29.61693075 41.76952143 3.11076627 -3.86176238 -127.88080480
DJI_0685.JPG -96.36170970 29.61691750 41.66434071 2.82223700 -3.51020421 -130.78099809
DJI_0686.JPG -96.36169547 29.61690396 41.76535454 2.53052381 -3.50503657 -137.41578665
DJI_0687.JPG -96.36168219 29.61688997 41.64319496 2.31242054 -3.37270434 -138.39060948
DJI_0688.JPG -96.36166912 29.61687642 41.75439762 1.99491354 -3.30846136 -140.24167898
DJI_0689.JPG -96.36165503 29.61686244 41.67489503 0.89510737 -2.92122150 -149.31854188
DJI_0690.JPG -96.36164089 29.61684818 41.78987515 0.35522391 -3.04031863 -149.52176147
DJI_0691.JPG -96.36162655 29.61683330 41.65784548 0.19518332 -3.08732700 -149.12698402
DJI_0692.JPG -96.36161189 29.61681958 41.67452290 0.04387704 -3.07316590 -150.56854248
DJI_0693.JPG -96.36159737 29.61680523 41.61683335 0.15883717 -3.63406209 -150.03298628
DJI_0694.JPG -96.36158276 29.61679274 41.77448918 0.09239367 -3.31782529 -150.46576504
DJI_0695.JPG -96.36156962 29.61678107 41.95186245 0.29640967 -3.22951305 -150.59381215
DJI_0696.JPG -96.36155646 29.61676940 41.79444567 0.25272718 -3.15916857 -150.32219535
DJI_0697.JPG -96.36154399 29.61675661 41.57875865 -0.17509907 -3.03930720 -150.83701409
DJI_0698.JPG -96.36153202 29.61674605 41.41787188 -0.14269933 -2.82307063 -150.52588427
DJI_0699.JPG -96.36151889 29.61673274 41.52732362 -0.25756514 -2.82992041 -150.93163816
DJI_0700.JPG -96.36150398 29.61671775 41.48284768 0.39007739 -2.81012915 -150.52650094
DJI_0701.JPG -96.36149184 29.61670451 41.37689020 0.17807195 -2.76888374 -150.74651125
DJI_0702.JPG -96.36147917 29.61669218 41.25646670 -0.09219025 -2.53592325 -151.28562477
DJI_0703.JPG -96.36146645 29.61668067 41.18217797 -0.27735772 -2.57385899 -150.49790082
DJI_0704.JPG -96.36145254 29.61666769 41.37701346 -0.49220869 -2.75236868 -150.66125865
DJI_0705.JPG -96.36143916 29.61665496 41.46740292 -0.61193302 -2.63602207 -151.16726207
DJI_0706.JPG -96.36142519 29.61664109 41.52346581 -1.06686098 -2.71178128 -151.16824208
DJI_0707.JPG -96.36141255 29.61662984 41.57956484 -1.22429578 -2.85429001 -151.22172722
DJI_0708.JPG -96.36138555 29.61660537 41.45651048 -0.81567568 -2.52020984 -151.21230513
DJI_0709.JPG -96.36137131 29.61659299 41.42929128 -0.61716372 -2.32175252 -151.67167085
DJI_0710.JPG -96.36135814 29.61657996 41.23279457 -0.50503794 -2.29355993 -152.06989918
DJI_0711.JPG -96.36134388 29.61656461 41.28071813 -0.90960371 -2.58840552 -151.93769305
DJI_0712.JPG -96.36133052 29.61655151 41.21547546 -0.12117123 -2.58293011 -151.60592933
DJI_0713.JPG -96.36131994 29.61653965 41.10677219 -0.69390551 -2.32980007 -152.46691878
DJI_0714.JPG -96.36130558 29.61652646 41.11303182 -0.35015536 -2.73544729 -151.48979592
DJI_0715.JPG -96.36129241 29.61651277 41.29173810 -0.54789408 -2.36766875 -151.27571695
DJI_0716.JPG -96.36127832 29.61650046 41.21620117 -0.46173102 -2.34027890 -151.60121518
DJI_0717.JPG -96.36126418 29.61648813 41.25753137 -0.00641965 -2.94835246 -151.83633684
DJI_0718.JPG -96.36128560 29.61647326 41.14519816 -1.37675073 -3.23710552 47.86186278
DJI_0719.JPG -96.36129749 29.61648611 41.08537845 -1.29392130 -0.38341216 46.47385220
DJI_0720.JPG -96.36130803 29.61650013 41.24452129 -1.93827377 0.64649769 55.51643156
DJI_0721.JPG -96.36131854 29.61651242 40.76407408 -2.63345300 2.26481621 57.34896950
DJI_0722.JPG -96.36136010 29.61654985 40.58412009 -3.10206303 2.37299810 55.24428083
DJI_0723.JPG -96.36137305 29.61656149 40.63471058 -2.74925142 2.68293280 52.97868274
DJI_0724.JPG -96.36138565 29.61657552 40.48224362 -3.03521286 3.09668730 56.43998590
DJI_0725.JPG -96.36139964 29.61658777 40.49048971 -2.90764591 3.07917668 57.47775039
DJI_0726.JPG -96.36141419 29.61659967 40.67783289 -3.56987401 3.09706381 56.25915023
DJI_0727.JPG -96.36142703 29.61661435 40.46211175 -3.28577831 3.46552656 58.62119249
DJI_0728.JPG -96.36144037 29.61662707 40.40346864 -3.02670096 3.49388713 52.83770947
DJI_0729.JPG -96.36145359 29.61663943 40.63962984 -2.98277345 3.49260852 51.07486378
DJI_0730.JPG -96.36146564 29.61665216 40.80974880 -3.70273070 3.83327201 59.26102804
DJI_0731.JPG -96.36147909 29.61666563 40.73934421 -3.54698650 3.49621938 60.22130875
DJI_0732.JPG -96.36149164 29.61667927 40.57954253 -3.19460033 3.26953239 59.56256914
DJI_0733.JPG -96.36151833 29.61670004 40.24211095 -3.12955298 3.31779159 60.63083013
DJI_0734.JPG -96.36153268 29.61671210 40.29989323 -3.44806475 3.07855416 59.95864783
DJI_0735.JPG -96.36154753 29.61672491 40.29486470 -2.72715718 3.03398983 56.83190849
DJI_0736.JPG -96.36155997 29.61673870 40.21041625 -3.25660368 2.84310936 60.61988236
DJI_0737.JPG -96.36157537 29.61675071 40.27221249 -2.80359689 2.49051014 60.84278791
DJI_0738.JPG -96.36158859 29.61676383 40.16318312 -3.18701505 2.29645178 61.08247708
DJI_0739.JPG -96.36160390 29.61677803 40.03068923 -3.22448404 2.40784190 60.99311317
DJI_0740.JPG -96.36161701 29.61678912 39.90739759 -2.88815178 2.22651527 60.87047658
DJI_0741.JPG -96.36162983 29.61680069 40.07800847 -3.09397067 2.44156911 59.77158195
DJI_0742.JPG -96.36164160 29.61681553 40.21527373 -3.14740305 3.31384770 61.14250406
DJI_0743.JPG -96.36165564 29.61682877 40.11497787 -2.83674867 3.05049615 60.66501525
DJI_0744.JPG -96.36167030 29.61684139 40.30247815 -2.80903429 2.53209804 60.70002317
DJI_0745.JPG -96.36168106 29.61685527 40.17899101 -2.86889211 2.52742734 60.47630594
DJI_0746.JPG -96.36169592 29.61686831 40.05524636 -2.99005788 2.44114861 60.97317722
DJI_0747.JPG -96.36170907 29.61688110 39.96206924 -2.48570659 2.14594730 61.59262460
DJI_0748.JPG -96.36172158 29.61689336 39.78126471 -2.47624157 2.18307022 61.58819266
DJI_0749.JPG -96.36173558 29.61690408 39.98741733 -3.05117886 2.13824250 60.36795149
DJI_0750.JPG -96.36175031 29.61691746 40.11778915 -3.64802563 2.47322709 60.68823499
DJI_0751.JPG -96.36176342 29.61693272 40.15870554 -2.48569892 1.86684238 59.60451722
DJI_0752.JPG -96.36177570 29.61694406 40.16234797 -2.12137073 1.87550110 59.62954704
DJI_0753.JPG -96.36178947 29.61695768 40.07928212 -2.85406994 1.58735541 60.09141453
DJI_0754.JPG -96.36180148 29.61696975 40.11937876 -2.78271114 1.66270567 61.05217322
DJI_0755.JPG -96.36181580 29.61698362 40.27041857 -3.54071438 1.77463974 61.35787829
DJI_0756.JPG -96.36182961 29.61699697 40.16754899 -2.90489819 2.10479742 61.47582562
DJI_0757.JPG -96.36184482 29.61700842 40.21809530 -2.81554854 1.75557208 61.47805029
DJI_0758.JPG -96.36187085 29.61703536 40.73332809 -2.69052153 2.02054639 61.36491915
DJI_0759.JPG -96.36188485 29.61704815 40.85595537 -2.88279181 1.89588773 61.32796667
DJI_0760.JPG -96.36189966 29.61706143 40.94459854 -2.78621556 1.80292963 61.39889911
DJI_0761.JPG -96.36191235 29.61707366 40.97817204 -3.08048034 2.08074371 61.46203311
DJI_0762.JPG -96.36192720 29.61708639 41.06651108 -3.32360781 2.11861602 61.19653528
DJI_0763.JPG -96.36193997 29.61710074 40.95909254 -2.71900761 1.78018885 60.64676607
DJI_0764.JPG -96.36195412 29.61711352 41.04998079 -2.49394352 1.40607594 62.14074579
DJI_0765.JPG -96.36197751 29.61709860 41.02923924 -0.61601495 3.90799999 -134.28867211
DJI_0766.JPG -96.36196681 29.61708601 41.15252491 -0.55192771 1.86748209 -148.14042903
DJI_0767.JPG -96.36195236 29.61707428 41.16139428 -0.08448778 0.16434246 -147.99069105
DJI_0768.JPG -96.36194016 29.61706121 41.26781623 -0.27037201 -0.45753784 -148.51521900
DJI_0769.JPG -96.36192744 29.61704826 41.31136984 -0.16368645 -0.80469394 -148.57890299
DJI_0770.JPG -96.36191441 29.61703501 41.22091358 0.25698379 -1.47482152 -148.57964571
DJI_0771.JPG -96.36190212 29.61702230 41.18653874 0.35026515 -1.66998406 -149.08352354
DJI_0772.JPG -96.36187390 29.61699643 41.17584744 0.57942236 -2.02954953 -149.98475761
DJI_0773.JPG -96.36186166 29.61698298 41.12456510 0.42109829 -2.16894635 -149.66129681
DJI_0774.JPG -96.36183545 29.61695790 41.03424088 0.63765015 -2.54065474 -150.51401440
DJI_0775.JPG -96.36182186 29.61694471 41.12683674 0.74328623 -2.44400573 -150.92198984
DJI_0776.JPG -96.36180846 29.61693223 41.01223388 0.14483423 -1.92915528 -151.39628573
DJI_0777.JPG -96.36179497 29.61691995 40.91099717 0.61687071 -2.21876771 -150.82511132
DJI_0778.JPG -96.36178064 29.61690648 40.76527290 0.12234371 -2.27428273 -150.95602192
DJI_0779.JPG -96.36176900 29.61689183 40.88044052 -0.09637272 -2.12704122 -151.60528779
DJI_0780.JPG -96.36175531 29.61687701 41.18321172 -0.30369693 -3.48338679 -150.72439908
DJI_0781.JPG -96.36174150 29.61686713 41.20700486 0.04985082 -2.87208183 -151.12659335
DJI_0782.JPG -96.36171472 29.61684359 41.10461361 -0.03799998 -2.60563875 -152.17616511
DJI_0783.JPG -96.36170060 29.61683155 41.05716824 0.12245286 -2.16754573 -152.14271682
DJI_0784.JPG -96.36168714 29.61681965 41.08862775 -0.02727607 -1.79742966 -152.26054256
DJI_0785.JPG -96.36167441 29.61680778 41.05966627 0.86564132 -2.57554696 -151.27780461
DJI_0786.JPG -96.36166216 29.61679501 41.12893981 0.17586847 -2.20751482 -152.09729685
DJI_0787.JPG -96.36164816 29.61678192 41.16380926 0.37976761 -2.79985496 -151.22661714
DJI_0788.JPG -96.36163447 29.61676970 41.15688207 0.43472612 -1.60557269 -151.91463365
DJI_0789.JPG -96.36162105 29.61675637 41.13231773 -0.32174618 -1.41526748 -153.04674951
DJI_0790.JPG -96.36160873 29.61674231 41.15890850 -0.46961799 -2.01628690 -152.67095140
DJI_0791.JPG -96.36159460 29.61672879 41.31525470 0.02358559 -2.42827029 -152.81603567
DJI_0792.JPG -96.36158123 29.61671687 41.23176482 -0.59173367 -1.75670249 -152.52226768
DJI_0793.JPG -96.36156785 29.61670377 41.32331207 -0.58575866 -1.94662187 -152.20536195
DJI_0794.JPG -96.36155199 29.61669232 41.27319084 -0.27412657 -1.43932486 -153.11219063
DJI_0795.JPG -96.36153787 29.61667769 41.31468913 0.13205953 -2.01171447 -152.29958312
DJI_0796.JPG -96.36152617 29.61666439 41.17296417 -0.27811264 -2.12514111 -152.45444694
DJI_0797.JPG -96.36151213 29.61665016 41.16216862 -0.88541617 -1.64793127 -153.13897803
DJI_0798.JPG -96.36149674 29.61663831 41.21477705 0.07237221 -1.48252503 -153.30048373
DJI_0799.JPG -96.36148309 29.61662446 41.26527570 -0.20836180 -1.54866211 -152.87993391
DJI_0800.JPG -96.36147198 29.61661200 41.20728406 -1.16055168 -0.98205266 -152.74192548
DJI_0801.JPG -96.36145780 29.61659861 41.35059554 -0.20007743 -1.96571453 -153.22695835
DJI_0802.JPG -96.36144301 29.61658527 41.32904976 -0.22276455 -1.91436035 -153.20801357
DJI_0803.JPG -96.36142990 29.61657383 41.18748149 -0.12475339 -1.30729369 -152.61948344
DJI_0804.JPG -96.36141682 29.61655978 41.10062503 -0.19160278 -1.41825285 -152.46642192
DJI_0805.JPG -96.36140335 29.61654626 41.03023889 -0.35889591 -1.34135979 -152.97484263
DJI_0806.JPG -96.36138985 29.61653313 41.03665110 -0.04542712 -1.45652597 -152.83714988
DJI_0807.JPG -96.36137683 29.61651987 40.96528210 0.41033096 -2.16221757 -152.27585962
DJI_0808.JPG -96.36136344 29.61650724 40.96849864 -0.03982929 -1.64784553 -152.73456753
DJI_0809.JPG -96.36135033 29.61649491 41.10679315 -0.09020706 -1.35220017 -153.54637622
DJI_0810.JPG -96.36133623 29.61648184 41.23001515 -0.26821677 -1.18452089 -153.40776428
DJI_0811.JPG -96.36130935 29.61645646 41.45491579 0.30742367 -2.17533807 -152.38661640
DJI_0812.JPG -96.36132809 29.61644035 41.47782061 -0.75099873 -2.87463696 55.43979716
DJI_0813.JPG -96.36134237 29.61645278 41.19564415 -1.83544985 0.37325993 56.05730028
DJI_0814.JPG -96.36135542 29.61646440 41.02508759 -2.53707494 1.60290060 56.57093864
DJI_0815.JPG -96.36136964 29.61647805 41.06432986 -2.69271205 2.26293045 56.67773318
DJI_0816.JPG -96.36138285 29.61649069 41.06900649 -2.84574671 2.60568430 56.85379547
DJI_0817.JPG -96.36139592 29.61650304 41.04676773 -3.29269199 2.70909527 57.28585817
DJI_0818.JPG -96.36141102 29.61651507 40.92632975 -3.34459197 3.02327011 57.52074235
DJI_0819.JPG -96.36142489 29.61652667 40.94984066 -3.42330963 2.71165806 56.13528227
DJI_0820.JPG -96.36143778 29.61654059 40.85840840 -2.73007850 2.86967928 57.27991852
DJI_0821.JPG -96.36144998 29.61655331 40.89983808 -4.01572456 2.22401898 58.73416809
DJI_0822.JPG -96.36146429 29.61656633 40.81791084 -3.78178402 1.50235561 58.28575960
DJI_0823.JPG -96.36147831 29.61657810 40.80796044 -4.01857532 1.85357617 58.56684962
DJI_0824.JPG -96.36149107 29.61659195 40.75203003 -3.65098237 1.97739776 59.03835025
DJI_0825.JPG -96.36150413 29.61660502 40.76197473 -3.86027576 2.79630065 59.79363039
DJI_0826.JPG -96.36151851 29.61661997 40.70060322 -3.50719100 2.36937437 59.32372439
DJI_0827.JPG -96.36153176 29.61663120 40.60628789 -3.33831001 2.59151266 59.43776412
DJI_0828.JPG -96.36154411 29.61664445 40.60816823 -3.28062600 2.64273832 59.08904383
DJI_0829.JPG -96.36155893 29.61665831 40.66649779 -3.28464780 2.46306199 60.71727275
DJI_0830.JPG -96.36157113 29.61667061 40.47632753 -3.51999923 3.14818635 60.24442292
DJI_0831.JPG -96.36158568 29.61668547 40.57372825 -3.09513946 2.40799312 60.67835902
DJI_0832.JPG -96.36159829 29.61669727 40.68529061 -3.19689282 2.80331141 60.21347738
DJI_0833.JPG -96.36161062 29.61671092 40.66894869 -2.93692296 2.81831327 60.23911356
DJI_0834.JPG -96.36162512 29.61672423 40.66990343 -3.13750893 2.81332097 60.26497092
DJI_0835.JPG -96.36163914 29.61673786 40.54964192 -3.39369265 2.99075070 59.82949871
DJI_0836.JPG -96.36165315 29.61675150 40.43928623 -2.75907787 2.51458741 60.70688537
DJI_0837.JPG -96.36166798 29.61676393 40.44600348 -2.89754767 2.48733486 60.19816722
DJI_0838.JPG -96.36168215 29.61677693 40.57816192 -2.91177379 2.56022155 60.79715552
DJI_0839.JPG -96.36169549 29.61678911 40.71040079 -2.77840282 2.85752124 57.35446479
DJI_0840.JPG -96.36170790 29.61680328 40.82866286 -2.70418121 3.30664783 59.45169930
DJI_0841.JPG -96.36172118 29.61681523 40.86571621 -2.61385115 3.04839917 57.83931278
DJI_0842.JPG -96.36173578 29.61682925 40.98427524 -2.56683336 2.68189490 55.89886912
DJI_0843.JPG -96.36174768 29.61684110 40.90561335 -2.55728565 2.54221728 55.54545961
DJI_0844.JPG -96.36176192 29.61685499 40.86598289 -2.28542165 2.30204286 53.97849480
DJI_0845.JPG -96.36177469 29.61686736 40.86865866 -1.73731379 2.76870598 37.14398691
DJI_0846.JPG -96.36178820 29.61688027 40.86167565 -1.33524874 2.81160335 35.46353522
DJI_0847.JPG -96.36180129 29.61689316 40.86103809 -1.56502917 2.69869752 47.33953410
DJI_0848.JPG -96.36181431 29.61690602 40.86234631 -2.00078612 2.53598768 54.64282438
DJI_0849.JPG -96.36182758 29.61692005 40.76250264 -2.14184425 2.56683561 58.65894128
DJI_0850.JPG -96.36184108 29.61693252 40.73807459 -2.27781513 2.81997305 58.23627807
DJI_0851.JPG -96.36185389 29.61694592 40.57035960 -2.70628150 2.60235399 60.97798479
DJI_0852.JPG -96.36186835 29.61695763 40.48502235 -2.63869721 2.39804303 60.07627759
DJI_0853.JPG -96.36188241 29.61697032 40.52559666 -2.34520211 2.43561124 59.75486304
DJI_0854.JPG -96.36189590 29.61698369 40.48588804 -2.45162291 2.17971295 60.89292849
DJI_0855.JPG -96.36191015 29.61699499 40.46033605 -1.82381445 1.90891766 60.99063633
DJI_0856.JPG -96.36192225 29.61700867 40.45660626 -2.45212995 2.58719226 60.43374194
DJI_0857.JPG -96.36193597 29.61702188 40.38548138 -2.67492813 2.59577826 61.41602425
DJI_0858.JPG -96.36195057 29.61703443 40.42539999 -2.49434409 2.35379141 59.45236111
DJI_0859.JPG -96.36196381 29.61704845 40.42084397 -2.25467655 2.26900680 60.18809608
DJI_0860.JPG -96.36197862 29.61706082 40.40697063 -2.41633213 2.22639824 53.87664071
DJI_0861.JPG -96.36199124 29.61707493 40.45893727 -2.63012982 1.13054054 62.73133846
DJI_0862.JPG -96.36200298 29.61708814 40.31943492 -2.09363332 1.57642298 58.92150363
