imageName, cameraIndex, cameraName, X_opt, Y_opt, Z_opt, X_gps, Y_gps, Z_gps, X_acc, Y_acc, Z_acc, Omega, Phi, Kappa, X_uncertainty, Y_uncertainty, Z_uncertainty, Omega_uncertainty, Phi_uncertainty, Kappa_uncertainty, inlierProb
DJI_0418.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755521.328148, 3279224.220902, 40.954562, 755518.038875, 3279226.557054, 59.352000, 5.000000, 5.000000, 10.000000, 0.244447, -2.418314, -149.663923, 0.006452, 0.006873, 0.040362, 0.037372, 0.031039, 0.011538, 1.000000
DJI_0419.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755522.614661, 3279222.817807, 41.244876, 755519.368503, 3279225.034461, 59.352000, 5.000000, 5.000000, 10.000000, 0.385245, -2.503550, -149.782593, 0.007046, 0.008004, 0.041764, 0.039561, 0.039745, 0.012144, 1.000000
DJI_0420.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755523.968379, 3279221.462520, 41.496912, 755520.877058, 3279223.457404, 59.352000, 5.000000, 5.000000, 10.000000, 0.218102, -2.483163, -148.705130, 0.006644, 0.006802, 0.042968, 0.032056, 0.030362, 0.011006, 1.000000
DJI_0421.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755525.250473, 3279220.034981, 41.764294, 755521.935834, 3279222.242915, 59.452000, 5.000000, 5.000000, 10.000000, 0.139001, -2.800631, -149.402081, 0.007075, 0.007149, 0.044283, 0.033959, 0.031049, 0.011430, 1.000000
DJI_0422.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755526.716072, 3279218.941883, 41.843324, 755523.578701, 3279220.915405, 59.452000, 5.000000, 5.000000, 10.000000, 0.964828, -2.302614, -150.693703, 0.006858, 0.007210, 0.044688, 0.031141, 0.031101, 0.011633, 1.000000
DJI_0423.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755527.853683, 3279217.569339, 41.756491, 755524.915140, 3279219.448428, 59.452000, 5.000000, 5.000000, 10.000000, 0.475873, -2.263764, -150.890121, 0.007043, 0.007496, 0.044327, 0.033648, 0.031332, 0.012854, 1.000000
DJI_0424.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755529.115408, 3279215.982621, 41.888992, 755526.082340, 3279217.965273, 59.452000, 5.000000, 5.000000, 10.000000, -0.144116, -2.265405, -149.657221, 0.007408, 0.007890, 0.045029, 0.036808, 0.031481, 0.012795, 1.000000
DJI_0425.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755530.461442, 3279214.616258, 42.007320, 755527.521663, 3279216.472909, 59.452000, 5.000000, 5.000000, 10.000000, -0.243786, -1.965941, -150.530608, 0.007620, 0.008177, 0.045661, 0.038472, 0.030747, 0.012910, 1.000000
DJI_0426.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755529.814344, 3279211.330194, 41.768439, 755527.608696, 3279213.242814, 59.452000, 5.000000, 5.000000, 10.000000, -0.389180, -3.044408, 57.412648, 0.010521, 0.008828, 0.044318, 0.032844, 0.044907, 0.014214, 1.000000
DJI_0427.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755528.575479, 3279212.676446, 41.702552, 755526.023942, 3279214.146455, 59.452000, 5.000000, 5.000000, 10.000000, -1.162955, -0.972045, 55.971346, 0.008200, 0.008407, 0.044209, 0.028505, 0.041469, 0.013225, 1.000000
DJI_0428.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755527.188938, 3279214.224951, 41.533076, 755525.001083, 3279215.438789, 59.452000, 5.000000, 5.000000, 10.000000, -1.308328, 0.496547, 58.483489, 0.007068, 0.007970, 0.043401, 0.028603, 0.038350, 0.012582, 1.000000
DJI_0429.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755525.934200, 3279215.544181, 41.284120, 755523.569527, 3279216.826571, 59.552000, 5.000000, 5.000000, 10.000000, -2.697277, 1.763382, 58.540002, 0.007277, 0.008112, 0.042105, 0.034692, 0.039445, 0.013893, 1.000000
DJI_0430.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755524.312942, 3279216.832444, 41.238922, 755522.003055, 3279218.109605, 59.452000, 5.000000, 5.000000, 10.000000, -2.968136, 1.944019, 58.213602, 0.007097, 0.007776, 0.041816, 0.035273, 0.036375, 0.012497, 1.000000
DJI_0431.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755522.918766, 3279218.268987, 41.281514, 755520.738234, 3279219.387185, 59.452000, 5.000000, 5.000000, 10.000000, -2.472672, 1.867690, 57.602625, 0.007065, 0.007602, 0.042007, 0.034744, 0.037347, 0.012587, 1.000000
DJI_0432.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755521.671419, 3279219.658448, 41.433208, 755519.342106, 3279220.874370, 59.452000, 5.000000, 5.000000, 10.000000, -3.163361, 2.580381, 57.902534, 0.007154, 0.007999, 0.042620, 0.035445, 0.037909, 0.012817, 1.000000
DJI_0433.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755520.266403, 3279221.046637, 41.528335, 755517.866191, 3279222.436766, 59.452000, 5.000000, 5.000000, 10.000000, -2.802232, 2.691609, 57.480320, 0.006947, 0.007646, 0.043055, 0.032892, 0.035731, 0.012219, 1.000000
DJI_0434.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755518.839265, 3279222.420743, 41.397797, 755516.629752, 3279223.650290, 59.452000, 5.000000, 5.000000, 10.000000, -2.696716, 2.639696, 56.797374, 0.006407, 0.007191, 0.042397, 0.030979, 0.033390, 0.010500, 1.000000
DJI_0435.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755517.499094, 3279223.909791, 41.196140, 755515.240576, 3279225.186931, 59.452000, 5.000000, 5.000000, 10.000000, -3.041090, 2.740841, 58.509942, 0.006283, 0.007020, 0.041366, 0.031624, 0.032421, 0.009845, 1.000000
DJI_0436.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755516.041588, 3279225.279045, 41.192549, 755514.093399, 3279226.263838, 59.352000, 5.000000, 5.000000, 10.000000, -2.930178, 3.016027, 57.054302, 0.006275, 0.006931, 0.041334, 0.031324, 0.032138, 0.009681, 1.000000
DJI_0437.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755514.786459, 3279226.764511, 41.111441, 755512.671398, 3279227.941464, 59.452000, 5.000000, 5.000000, 10.000000, -2.826319, 2.968312, 59.570706, 0.006208, 0.006604, 0.040954, 0.031840, 0.029646, 0.009549, 1.000000
DJI_0438.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755513.493536, 3279228.121643, 40.958136, 755511.293802, 3279229.324315, 59.452000, 5.000000, 5.000000, 10.000000, -3.267562, 3.280699, 60.797562, 0.006579, 0.007016, 0.040159, 0.034307, 0.033487, 0.010310, 1.000000
DJI_0439.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755512.100063, 3279229.448539, 40.997963, 755510.037241, 3279230.475758, 59.352000, 5.000000, 5.000000, 10.000000, -3.291494, 3.064812, 57.027976, 0.006524, 0.007275, 0.040377, 0.033940, 0.036681, 0.009760, 1.000000
DJI_0440.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755510.759573, 3279230.866023, 41.178528, 755508.568113, 3279231.976688, 59.452000, 5.000000, 5.000000, 10.000000, -3.022146, 3.002014, 57.633806, 0.006348, 0.006744, 0.041261, 0.031452, 0.032826, 0.008479, 1.000000
DJI_0441.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755509.415536, 3279232.313204, 40.975431, 755507.350512, 3279233.190641, 59.352000, 5.000000, 5.000000, 10.000000, -2.934206, 2.900544, 57.470473, 0.006204, 0.006653, 0.040326, 0.031010, 0.033595, 0.008693, 1.000000
DJI_0442.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755506.907468, 3279235.298312, 40.991436, 755504.590859, 3279236.270515, 59.452000, 5.000000, 5.000000, 10.000000, -3.230936, 2.758341, 60.025163, 0.006201, 0.006204, 0.040403, 0.032399, 0.028979, 0.007998, 1.000000
DJI_0443.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755505.590332, 3279236.803018, 40.763486, 755503.441326, 3279237.569209, 59.452000, 5.000000, 5.000000, 10.000000, -2.832725, 2.743483, 60.617595, 0.006772, 0.006138, 0.039380, 0.035120, 0.034269, 0.008924, 1.000000
DJI_0444.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755504.158873, 3279238.069065, 40.912716, 755501.878417, 3279238.932434, 59.352000, 5.000000, 5.000000, 10.000000, -2.998565, 2.728036, 58.957022, 0.006799, 0.006725, 0.040127, 0.036309, 0.035690, 0.010293, 1.000000
DJI_0445.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755502.794789, 3279239.534153, 40.823076, 755500.380349, 3279240.522058, 59.352000, 5.000000, 5.000000, 10.000000, -2.605400, 2.684211, 60.085672, 0.007091, 0.006959, 0.039802, 0.036897, 0.037398, 0.012833, 1.000000
DJI_0446.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755501.533135, 3279240.926427, 40.907880, 755499.343875, 3279241.703164, 59.352000, 5.000000, 5.000000, 10.000000, -2.919447, 2.956603, 60.753344, 0.007168, 0.007326, 0.040211, 0.037624, 0.031592, 0.012489, 1.000000
DJI_0447.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755500.140027, 3279242.246837, 41.003564, 755497.812766, 3279243.088682, 59.352000, 5.000000, 5.000000, 10.000000, -2.724591, 3.047686, 55.788195, 0.007107, 0.007105, 0.040719, 0.037343, 0.031862, 0.011677, 1.000000
DJI_0448.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755498.728014, 3279243.609152, 40.971526, 755496.363415, 3279244.667090, 59.352000, 5.000000, 5.000000, 10.000000, -2.772756, 2.700263, 59.821730, 0.006751, 0.006835, 0.040616, 0.035886, 0.031143, 0.011305, 1.000000
DJI_0449.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755497.404320, 3279245.052949, 41.006677, 755495.282039, 3279245.810201, 59.352000, 5.000000, 5.000000, 10.000000, -2.865484, 2.652732, 60.447600, 0.006783, 0.006885, 0.040808, 0.035382, 0.033341, 0.011574, 1.000000
DJI_0450.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755496.050512, 3279246.354837, 41.006472, 755493.750887, 3279247.315882, 59.352000, 5.000000, 5.000000, 10.000000, -2.864673, 2.377947, 58.739326, 0.006443, 0.006639, 0.040840, 0.034247, 0.031059, 0.010008, 1.000000
DJI_0451.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755494.677732, 3279247.791306, 40.957820, 755492.333055, 3279248.928901, 59.352000, 5.000000, 5.000000, 10.000000, -2.655988, 2.508405, 56.062776, 0.006351, 0.006492, 0.040636, 0.033356, 0.030648, 0.009531, 1.000000
DJI_0452.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755493.345718, 3279249.088357, 40.926239, 755491.201677, 3279250.021575, 59.352000, 5.000000, 5.000000, 10.000000, -2.566982, 2.506346, 55.550834, 0.006418, 0.006533, 0.040519, 0.033465, 0.031998, 0.009631, 1.000000
DJI_0453.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755491.947051, 3279250.580891, 40.880652, 755489.706514, 3279251.602022, 59.252000, 5.000000, 5.000000, 10.000000, -2.609839, 2.364958, 54.429523, 0.006502, 0.006726, 0.040348, 0.034708, 0.032279, 0.011504, 1.000000
DJI_0454.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755490.671203, 3279251.905716, 40.996935, 755488.672522, 3279252.792429, 59.352000, 5.000000, 5.000000, 10.000000, -2.574890, 2.038984, 55.431931, 0.007014, 0.007139, 0.040940, 0.036322, 0.035549, 0.012796, 1.000000
DJI_0455.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755489.252071, 3279253.263587, 41.066694, 755487.176142, 3279254.308146, 59.352000, 5.000000, 5.000000, 10.000000, -2.366919, 1.970581, 55.101816, 0.007249, 0.007461, 0.041286, 0.037172, 0.038757, 0.013409, 1.000000
DJI_0456.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755486.612271, 3279256.063906, 41.324601, 755484.609432, 3279256.954901, 59.352000, 5.000000, 5.000000, 10.000000, -2.258136, 2.269748, 52.293357, 0.006312, 0.006522, 0.042453, 0.031306, 0.030625, 0.008667, 1.000000
DJI_0457.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755485.153370, 3279257.398914, 41.364255, 755483.066046, 3279258.525007, 59.352000, 5.000000, 5.000000, 10.000000, -2.270769, 2.270286, 55.681181, 0.006354, 0.006189, 0.042632, 0.032207, 0.027339, 0.008588, 1.000000
DJI_0458.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755483.837096, 3279258.848327, 41.233622, 755481.819465, 3279259.947818, 59.452000, 5.000000, 5.000000, 10.000000, -2.435975, 2.191846, 57.338460, 0.006086, 0.006039, 0.041993, 0.031020, 0.025835, 0.008192, 1.000000
DJI_0459.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755482.422047, 3279260.249294, 41.178077, 755480.579125, 3279261.096553, 59.352000, 5.000000, 5.000000, 10.000000, -2.372762, 2.125431, 55.493765, 0.006204, 0.006376, 0.041736, 0.031102, 0.030069, 0.008977, 1.000000
DJI_0460.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755480.998478, 3279261.596105, 41.064260, 755479.025749, 3279262.632540, 59.352000, 5.000000, 5.000000, 10.000000, -2.247731, 2.207348, 53.718312, 0.006233, 0.006237, 0.041189, 0.031499, 0.028925, 0.009575, 1.000000
DJI_0461.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755479.675515, 3279263.018900, 41.037184, 755477.911737, 3279263.790314, 59.352000, 5.000000, 5.000000, 10.000000, -1.549573, 2.722294, 39.803934, 0.006595, 0.006466, 0.041052, 0.033251, 0.030824, 0.010937, 1.000000
DJI_0462.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755478.351329, 3279264.421489, 41.181935, 755476.430242, 3279265.361831, 59.352000, 5.000000, 5.000000, 10.000000, -1.409008, 2.662719, 37.392824, 0.006550, 0.006532, 0.041749, 0.032417, 0.032207, 0.010351, 1.000000
DJI_0463.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755477.020426, 3279265.847434, 41.015160, 755474.950219, 3279266.868678, 59.352000, 5.000000, 5.000000, 10.000000, -1.001005, 2.511743, 36.844981, 0.006204, 0.006237, 0.040950, 0.029931, 0.030746, 0.009629, 1.000000
DJI_0464.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755475.712976, 3279267.215234, 41.142114, 755473.856893, 3279268.063897, 59.252000, 5.000000, 5.000000, 10.000000, -0.765428, 2.564414, 38.487909, 0.006576, 0.006494, 0.041546, 0.032151, 0.031701, 0.010394, 1.000000
DJI_0465.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755474.389201, 3279268.651945, 41.217436, 755472.399335, 3279269.648283, 59.352000, 5.000000, 5.000000, 10.000000, -0.999381, 2.772505, 38.043387, 0.006528, 0.006432, 0.041868, 0.031660, 0.030667, 0.010134, 1.000000
DJI_0466.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755473.026533, 3279270.060180, 41.217121, 755470.927667, 3279271.142997, 59.452000, 5.000000, 5.000000, 10.000000, -0.864873, 2.747304, 38.621573, 0.006544, 0.006384, 0.041842, 0.031984, 0.029902, 0.009597, 1.000000
DJI_0467.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755471.715512, 3279271.495563, 41.163705, 755469.825261, 3279272.264062, 59.352000, 5.000000, 5.000000, 10.000000, -0.368412, 2.698021, 39.330486, 0.006597, 0.006475, 0.041569, 0.032734, 0.029712, 0.009603, 1.000000
DJI_0468.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755470.357485, 3279272.891247, 41.018990, 755468.351113, 3279273.749476, 59.352000, 5.000000, 5.000000, 10.000000, -0.320329, 2.821060, 38.989585, 0.006566, 0.006431, 0.040842, 0.032418, 0.029378, 0.009660, 1.000000
DJI_0469.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755469.020730, 3279274.309590, 40.925089, 755467.178704, 3279274.989111, 59.352000, 5.000000, 5.000000, 10.000000, -0.722838, 2.997228, 38.592719, 0.006934, 0.006714, 0.040366, 0.035025, 0.031631, 0.010716, 1.000000
DJI_0470.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755467.767036, 3279275.694961, 40.872194, 755465.779758, 3279276.482400, 59.352000, 5.000000, 5.000000, 10.000000, -0.661987, 2.930697, 40.894068, 0.007099, 0.006928, 0.040112, 0.036248, 0.033829, 0.011142, 1.000000
DJI_0471.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755466.457963, 3279277.043551, 41.015048, 755464.438722, 3279277.915386, 59.352000, 5.000000, 5.000000, 10.000000, -0.955216, 2.870823, 41.221389, 0.007403, 0.007060, 0.040819, 0.038256, 0.033418, 0.011002, 1.000000
DJI_0472.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755465.169285, 3279278.429793, 40.949041, 755462.999837, 3279279.389279, 59.352000, 5.000000, 5.000000, 10.000000, -1.798511, 2.351647, 47.912418, 0.007654, 0.007362, 0.040531, 0.038026, 0.038649, 0.011547, 1.000000
DJI_0473.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755463.863507, 3279279.853604, 40.933529, 755461.608754, 3279280.891991, 59.352000, 5.000000, 5.000000, 10.000000, -1.852446, 2.277751, 52.940392, 0.008243, 0.007453, 0.040535, 0.039392, 0.042414, 0.012273, 1.000000
DJI_0474.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755462.478657, 3279281.295219, 40.882264, 755460.579773, 3279281.980837, 59.352000, 5.000000, 5.000000, 10.000000, -1.843088, 2.081198, 55.337446, 0.009339, 0.008828, 0.040349, 0.042793, 0.056901, 0.014546, 1.000000
DJI_0475.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755460.358103, 3279279.579539, 40.999215, 755458.071808, 3279280.629664, 59.452000, 5.000000, 5.000000, 10.000000, -2.458329, 3.426548, -143.588657, 0.011369, 0.009829, 0.040222, 0.054922, 0.044690, 0.015708, 1.000000
DJI_0476.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755461.594795, 3279278.222371, 40.831143, 755459.228939, 3279279.469789, 59.452000, 5.000000, 5.000000, 10.000000, -0.393829, 1.543430, -145.859422, 0.008800, 0.007267, 0.039857, 0.041913, 0.030115, 0.012217, 1.000000
DJI_0477.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755462.833999, 3279276.713820, 40.854289, 755460.273759, 3279278.276546, 59.352000, 5.000000, 5.000000, 10.000000, -0.408007, 0.124237, -146.022597, 0.007660, 0.006993, 0.040047, 0.038735, 0.028021, 0.010884, 1.000000
DJI_0478.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755464.196526, 3279275.175988, 40.883957, 755461.734214, 3279276.682981, 59.352000, 5.000000, 5.000000, 10.000000, -0.086788, -0.891358, -145.513188, 0.006848, 0.006667, 0.040203, 0.034454, 0.027083, 0.010162, 1.000000
DJI_0479.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755465.498431, 3279273.872025, 41.043578, 755463.242334, 3279275.124393, 59.352000, 5.000000, 5.000000, 10.000000, -0.201556, -1.608609, -146.620232, 0.006659, 0.006704, 0.040970, 0.034114, 0.027301, 0.010168, 1.000000
DJI_0480.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755466.909523, 3279272.546778, 41.020719, 755464.355037, 3279274.142211, 59.352000, 5.000000, 5.000000, 10.000000, 0.443816, -2.142955, -140.720122, 0.006589, 0.006481, 0.040870, 0.031874, 0.028718, 0.010338, 1.000000
DJI_0481.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755468.071332, 3279271.101375, 40.996553, 755465.798061, 3279272.486627, 59.352000, 5.000000, 5.000000, 10.000000, 0.173334, -2.673588, -143.503977, 0.006692, 0.006403, 0.040770, 0.033327, 0.027714, 0.010500, 1.000000
DJI_0482.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755469.292239, 3279269.667549, 40.967427, 755466.908091, 3279271.267139, 59.352000, 5.000000, 5.000000, 10.000000, 1.273681, -3.588934, -133.011867, 0.007233, 0.006373, 0.040582, 0.035160, 0.030005, 0.010905, 1.000000
DJI_0483.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755470.914357, 3279268.568169, 40.908816, 755468.544064, 3279269.887086, 59.352000, 5.000000, 5.000000, 10.000000, 0.894026, -2.329579, -146.472863, 0.006255, 0.006302, 0.040400, 0.030454, 0.029411, 0.010631, 1.000000
DJI_0484.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755472.211181, 3279267.033356, 40.648117, 755470.015872, 3279268.386214, 59.352000, 5.000000, 5.000000, 10.000000, 0.472979, -2.531675, -148.241445, 0.006421, 0.006583, 0.039197, 0.033610, 0.032656, 0.011258, 1.000000
DJI_0485.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755473.414589, 3279265.595258, 40.640564, 755470.955166, 3279267.098135, 59.452000, 5.000000, 5.000000, 10.000000, -0.103637, -2.467569, -148.682103, 0.006517, 0.006883, 0.039200, 0.035766, 0.033909, 0.012487, 1.000000
DJI_0486.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755474.808313, 3279264.143901, 40.580695, 755472.444662, 3279265.529881, 59.352000, 5.000000, 5.000000, 10.000000, -0.064053, -2.802741, -149.438417, 0.006662, 0.006884, 0.038945, 0.038245, 0.033783, 0.011520, 1.000000
DJI_0487.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755477.638639, 3279261.430170, 40.187941, 755475.136222, 3279262.956832, 59.352000, 5.000000, 5.000000, 10.000000, 0.812367, -2.564694, -150.102838, 0.007701, 0.008202, 0.037169, 0.051468, 0.043886, 0.017820, 1.000000
DJI_0488.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755478.784069, 3279259.875277, 40.494051, 755476.374397, 3279261.311990, 59.352000, 5.000000, 5.000000, 10.000000, -0.401802, -2.520264, -149.800163, 0.006252, 0.006848, 0.038557, 0.035846, 0.034333, 0.011343, 1.000000
DJI_0489.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755480.249366, 3279258.369072, 40.711746, 755477.876578, 3279259.777917, 59.252000, 5.000000, 5.000000, 10.000000, 0.146552, -2.613710, -149.515874, 0.006014, 0.005885, 0.039565, 0.031898, 0.026964, 0.009107, 1.000000
DJI_0490.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755481.505887, 3279256.935171, 40.829812, 755478.974796, 3279258.604378, 59.352000, 5.000000, 5.000000, 10.000000, -0.160497, -2.507176, -149.880557, 0.005841, 0.005826, 0.040124, 0.029266, 0.026488, 0.008427, 1.000000
DJI_0491.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755482.854573, 3279255.580093, 40.947891, 755480.497146, 3279257.012224, 59.352000, 5.000000, 5.000000, 10.000000, 0.039624, -2.343564, -150.281846, 0.005709, 0.005843, 0.040696, 0.027735, 0.026918, 0.008325, 1.000000
DJI_0492.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755484.245574, 3279254.219552, 41.021576, 755481.707370, 3279255.767290, 59.452000, 5.000000, 5.000000, 10.000000, 0.219346, -2.687058, -150.375320, 0.005777, 0.005798, 0.041040, 0.027028, 0.027282, 0.008265, 1.000000
DJI_0493.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755485.639772, 3279252.793753, 41.056447, 755483.177569, 3279254.337247, 59.452000, 5.000000, 5.000000, 10.000000, -0.012257, -2.535651, -150.239976, 0.006010, 0.006029, 0.041218, 0.029090, 0.028231, 0.008960, 1.000000
DJI_0494.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755486.961569, 3279251.337549, 40.969951, 755484.248600, 3279253.175413, 59.352000, 5.000000, 5.000000, 10.000000, 0.060474, -2.584375, -149.639814, 0.006082, 0.006129, 0.040809, 0.030203, 0.029184, 0.009658, 1.000000
DJI_0495.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755488.304065, 3279249.945846, 40.789790, 755485.740256, 3279251.748941, 59.352000, 5.000000, 5.000000, 10.000000, -0.098856, -2.018274, -149.803489, 0.005987, 0.006202, 0.039959, 0.030113, 0.029361, 0.010425, 1.000000
DJI_0496.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755489.716988, 3279248.587646, 40.678902, 755487.297026, 3279250.182220, 59.352000, 5.000000, 5.000000, 10.000000, 0.420807, -1.976749, -150.332562, 0.005964, 0.006191, 0.039425, 0.029583, 0.030234, 0.010547, 1.000000
DJI_0497.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755490.871860, 3279247.038442, 40.716595, 755488.292128, 3279248.926225, 59.352000, 5.000000, 5.000000, 10.000000, 0.261302, -3.030380, -149.357653, 0.006302, 0.006426, 0.039570, 0.033154, 0.031635, 0.010692, 1.000000
DJI_0498.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755492.228316, 3279245.755352, 40.847314, 755489.766888, 3279247.296015, 59.252000, 5.000000, 5.000000, 10.000000, 0.072118, -1.944423, -150.246778, 0.005933, 0.006056, 0.040197, 0.029225, 0.028586, 0.009721, 1.000000
DJI_0499.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755493.600060, 3279244.448326, 40.999239, 755491.277897, 3279245.965498, 59.352000, 5.000000, 5.000000, 10.000000, -0.023333, -1.826255, -150.148048, 0.005936, 0.006286, 0.040889, 0.029694, 0.029032, 0.009746, 1.000000
DJI_0500.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755494.899849, 3279243.073391, 40.900279, 755492.418329, 3279244.829894, 59.352000, 5.000000, 5.000000, 10.000000, -0.061224, -1.741849, -149.953866, 0.005858, 0.006198, 0.040379, 0.029328, 0.028413, 0.010327, 1.000000
DJI_0501.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755496.215321, 3279241.607686, 40.967861, 755493.875542, 3279243.260908, 59.252000, 5.000000, 5.000000, 10.000000, 0.138004, -1.933074, -149.747717, 0.005916, 0.006460, 0.040670, 0.030654, 0.030621, 0.010122, 1.000000
DJI_0502.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755497.488863, 3279240.116210, 41.018262, 755495.306198, 3279241.675911, 59.252000, 5.000000, 5.000000, 10.000000, -0.120512, -1.835462, -149.795851, 0.005865, 0.006147, 0.040864, 0.029197, 0.028522, 0.009580, 1.000000
DJI_0503.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755498.880910, 3279238.675469, 41.122991, 755496.370421, 3279240.458463, 59.252000, 5.000000, 5.000000, 10.000000, -0.192658, -2.092058, -150.385768, 0.005807, 0.006213, 0.041318, 0.028902, 0.028291, 0.009482, 1.000000
DJI_0504.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755500.387070, 3279237.372214, 41.182788, 755497.926589, 3279239.036542, 59.452000, 5.000000, 5.000000, 10.000000, 0.165599, -1.497563, -150.262866, 0.005847, 0.006123, 0.041569, 0.028761, 0.027554, 0.009292, 1.000000
DJI_0505.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755501.766382, 3279236.025119, 41.144469, 755499.056891, 3279237.872978, 59.352000, 5.000000, 5.000000, 10.000000, 0.545586, -1.344518, -150.840241, 0.005991, 0.006362, 0.041347, 0.032737, 0.028534, 0.010164, 1.000000
