filename,bandname,wavelength,time,sunsensor_sun_angle_degree,sunsensor_nadir_angle_degree,sun_irradiance
DJI_0153.JPG,Blue,470.000000,1657627996.000000,,,
DJI_0154.JPG,Red,660.000000,1657627999.000000,,,
DJI_0154.JPG,Green,550.000000,1657627999.000000,,,
DJI_0154.JPG,Blue,470.000000,1657627999.000000,,,
DJI_0155.JPG,Red,660.000000,1657628003.000000,,,
DJI_0155.JPG,Green,550.000000,1657628003.000000,,,
DJI_0155.JPG,Blue,470.000000,1657628003.000000,,,
DJI_0156.JPG,Red,660.000000,1657628007.000000,,,
DJI_0156.JPG,Green,550.000000,1657628007.000000,,,
DJI_0156.JPG,Blue,470.000000,1657628007.000000,,,
DJI_0157.JPG,Red,660.000000,1657628010.000000,,,
DJI_0157.JPG,Green,550.000000,1657628010.000000,,,
DJI_0157.JPG,Blue,470.000000,1657628010.000000,,,
DJI_0158.JPG,Red,660.000000,1657628014.000000,,,
DJI_0158.JPG,Green,550.000000,1657628014.000000,,,
DJI_0158.JPG,Blue,470.000000,1657628014.000000,,,
DJI_0159.JPG,Red,660.000000,1657628018.000000,,,
DJI_0159.JPG,Green,550.000000,1657628018.000000,,,
DJI_0159.JPG,Blue,470.000000,1657628018.000000,,,
DJI_0160.JPG,Red,660.000000,1657628021.000000,,,
DJI_0160.JPG,Green,550.000000,1657628021.000000,,,
DJI_0160.JPG,Blue,470.000000,1657628021.000000,,,
DJI_0161.JPG,Red,660.000000,1657628025.000000,,,
DJI_0161.JPG,Green,550.000000,1657628025.000000,,,
DJI_0161.JPG,Blue,470.000000,1657628025.000000,,,
DJI_0162.JPG,Red,660.000000,1657628029.000000,,,
DJI_0162.JPG,Green,550.000000,1657628029.000000,,,
DJI_0162.JPG,Blue,470.000000,1657628029.000000,,,
DJI_0163.JPG,Red,660.000000,1657628032.000000,,,
DJI_0163.JPG,Green,550.000000,1657628032.000000,,,
DJI_0163.JPG,Blue,470.000000,1657628032.000000,,,
DJI_0164.JPG,Red,660.000000,1657628036.000000,,,
DJI_0164.JPG,Green,550.000000,1657628036.000000,,,
DJI_0164.JPG,Blue,470.000000,1657628036.000000,,,
DJI_0165.JPG,Red,660.000000,1657628039.000000,,,
DJI_0165.JPG,Green,550.000000,1657628039.000000,,,
DJI_0165.JPG,Blue,470.000000,1657628039.000000,,,
DJI_0166.JPG,Red,660.000000,1657628043.000000,,,
DJI_0166.JPG,Green,550.000000,1657628043.000000,,,
DJI_0166.JPG,Blue,470.000000,1657628043.000000,,,
DJI_0167.JPG,Red,660.000000,1657628046.000000,,,
DJI_0167.JPG,Green,550.000000,1657628046.000000,,,
DJI_0167.JPG,Blue,470.000000,1657628046.000000,,,
DJI_0168.JPG,Red,660.000000,1657628050.000000,,,
DJI_0168.JPG,Green,550.000000,1657628050.000000,,,
DJI_0168.JPG,Blue,470.000000,1657628050.000000,,,
DJI_0169.JPG,Red,660.000000,1657628054.000000,,,
DJI_0169.JPG,Green,550.000000,1657628054.000000,,,
DJI_0169.JPG,Blue,470.000000,1657628054.000000,,,
DJI_0170.JPG,Red,660.000000,1657628058.000000,,,
DJI_0170.JPG,Green,550.000000,1657628058.000000,,,
DJI_0170.JPG,Blue,470.000000,1657628058.000000,,,
DJI_0171.JPG,Red,660.000000,1657628061.000000,,,
DJI_0171.JPG,Green,550.000000,1657628061.000000,,,
DJI_0171.JPG,Blue,470.000000,1657628061.000000,,,
DJI_0172.JPG,Red,660.000000,1657628065.000000,,,
DJI_0172.JPG,Green,550.000000,1657628065.000000,,,
DJI_0172.JPG,Blue,470.000000,1657628065.000000,,,
DJI_0173.JPG,Red,660.000000,1657628069.000000,,,
DJI_0173.JPG,Green,550.000000,1657628069.000000,,,
DJI_0173.JPG,Blue,470.000000,1657628069.000000,,,
DJI_0174.JPG,Red,660.000000,1657628072.000000,,,
DJI_0174.JPG,Green,550.000000,1657628072.000000,,,
DJI_0174.JPG,Blue,470.000000,1657628072.000000,,,
DJI_0175.JPG,Red,660.000000,1657628076.000000,,,
DJI_0175.JPG,Green,550.000000,1657628076.000000,,,
DJI_0175.JPG,Blue,470.000000,1657628076.000000,,,
DJI_0176.JPG,Red,660.000000,1657628079.000000,,,
DJI_0176.JPG,Green,550.000000,1657628079.000000,,,
DJI_0176.JPG,Blue,470.000000,1657628079.000000,,,
DJI_0177.JPG,Red,660.000000,1657628083.000000,,,
DJI_0177.JPG,Green,550.000000,1657628083.000000,,,
DJI_0177.JPG,Blue,470.000000,1657628083.000000,,,
DJI_0178.JPG,Red,660.000000,1657628087.000000,,,
DJI_0178.JPG,Green,550.000000,1657628087.000000,,,
DJI_0178.JPG,Blue,470.000000,1657628087.000000,,,
DJI_0179.JPG,Red,660.000000,1657628091.000000,,,
DJI_0179.JPG,Green,550.000000,1657628091.000000,,,
DJI_0179.JPG,Blue,470.000000,1657628091.000000,,,
DJI_0180.JPG,Red,660.000000,1657628095.000000,,,
DJI_0180.JPG,Green,550.000000,1657628095.000000,,,
DJI_0180.JPG,Blue,470.000000,1657628095.000000,,,
DJI_0181.JPG,Red,660.000000,1657628098.000000,,,
DJI_0181.JPG,Green,550.000000,1657628098.000000,,,
DJI_0181.JPG,Blue,470.000000,1657628098.000000,,,
DJI_0182.JPG,Red,660.000000,1657628102.000000,,,
DJI_0182.JPG,Green,550.000000,1657628102.000000,,,
DJI_0182.JPG,Blue,470.000000,1657628102.000000,,,
DJI_0183.JPG,Red,660.000000,1657628109.000000,,,
DJI_0183.JPG,Green,550.000000,1657628109.000000,,,
DJI_0183.JPG,Blue,470.000000,1657628109.000000,,,
DJI_0184.JPG,Red,660.000000,1657628113.000000,,,
DJI_0184.JPG,Green,550.000000,1657628113.000000,,,
DJI_0184.JPG,Blue,470.000000,1657628113.000000,,,
DJI_0185.JPG,Red,660.000000,1657628117.000000,,,
DJI_0185.JPG,Green,550.000000,1657628117.000000,,,
DJI_0185.JPG,Blue,470.000000,1657628117.000000,,,
DJI_0186.JPG,Red,660.000000,1657628121.000000,,,
DJI_0186.JPG,Green,550.000000,1657628121.000000,,,
DJI_0186.JPG,Blue,470.000000,1657628121.000000,,,
DJI_0187.JPG,Red,660.000000,1657628124.000000,,,
DJI_0187.JPG,Green,550.000000,1657628124.000000,,,
DJI_0187.JPG,Blue,470.000000,1657628124.000000,,,
DJI_0188.JPG,Red,660.000000,1657628128.000000,,,
DJI_0188.JPG,Green,550.000000,1657628128.000000,,,
DJI_0188.JPG,Blue,470.000000,1657628128.000000,,,
DJI_0189.JPG,Red,660.000000,1657628131.000000,,,
DJI_0189.JPG,Green,550.000000,1657628131.000000,,,
DJI_0189.JPG,Blue,470.000000,1657628131.000000,,,
DJI_0190.JPG,Red,660.000000,1657628135.000000,,,
DJI_0190.JPG,Green,550.000000,1657628135.000000,,,
DJI_0190.JPG,Blue,470.000000,1657628135.000000,,,
DJI_0191.JPG,Red,660.000000,1657628139.000000,,,
DJI_0191.JPG,Green,550.000000,1657628139.000000,,,
DJI_0191.JPG,Blue,470.000000,1657628139.000000,,,
DJI_0192.JPG,Red,660.000000,1657628142.000000,,,
DJI_0192.JPG,Green,550.000000,1657628142.000000,,,
DJI_0192.JPG,Blue,470.000000,1657628142.000000,,,
DJI_0193.JPG,Red,660.000000,1657628146.000000,,,
DJI_0193.JPG,Green,550.000000,1657628146.000000,,,
DJI_0193.JPG,Blue,470.000000,1657628146.000000,,,
DJI_0194.JPG,Red,660.000000,1657628150.000000,,,
DJI_0194.JPG,Green,550.000000,1657628150.000000,,,
DJI_0194.JPG,Blue,470.000000,1657628150.000000,,,
DJI_0195.JPG,Red,660.000000,1657628153.000000,,,
DJI_0195.JPG,Green,550.000000,1657628153.000000,,,
DJI_0195.JPG,Blue,470.000000,1657628153.000000,,,
DJI_0196.JPG,Red,660.000000,1657628157.000000,,,
DJI_0196.JPG,Green,550.000000,1657628157.000000,,,
DJI_0196.JPG,Blue,470.000000,1657628157.000000,,,
DJI_0197.JPG,Red,660.000000,1657628160.000000,,,
DJI_0197.JPG,Green,550.000000,1657628160.000000,,,
DJI_0197.JPG,Blue,470.000000,1657628160.000000,,,
DJI_0198.JPG,Red,660.000000,1657628164.000000,,,
DJI_0198.JPG,Green,550.000000,1657628164.000000,,,
DJI_0198.JPG,Blue,470.000000,1657628164.000000,,,
DJI_0199.JPG,Red,660.000000,1657628168.000000,,,
DJI_0199.JPG,Green,550.000000,1657628168.000000,,,
DJI_0199.JPG,Blue,470.000000,1657628168.000000,,,
DJI_0200.JPG,Red,660.000000,1657628171.000000,,,
DJI_0200.JPG,Green,550.000000,1657628171.000000,,,
DJI_0200.JPG,Blue,470.000000,1657628171.000000,,,
DJI_0201.JPG,Red,660.000000,1657628175.000000,,,
DJI_0201.JPG,Green,550.000000,1657628175.000000,,,
DJI_0201.JPG,Blue,470.000000,1657628175.000000,,,
DJI_0202.JPG,Red,660.000000,1657628179.000000,,,
DJI_0202.JPG,Green,550.000000,1657628179.000000,,,
DJI_0202.JPG,Blue,470.000000,1657628179.000000,,,
DJI_0203.JPG,Red,660.000000,1657628182.000000,,,
DJI_0203.JPG,Green,550.000000,1657628182.000000,,,
DJI_0203.JPG,Blue,470.000000,1657628182.000000,,,
DJI_0204.JPG,Red,660.000000,1657628186.000000,,,
DJI_0204.JPG,Green,550.000000,1657628186.000000,,,
DJI_0204.JPG,Blue,470.000000,1657628186.000000,,,
DJI_0205.JPG,Red,660.000000,1657628189.000000,,,
DJI_0205.JPG,Green,550.000000,1657628189.000000,,,
DJI_0205.JPG,Blue,470.000000,1657628189.000000,,,
DJI_0206.JPG,Red,660.000000,1657628193.000000,,,
DJI_0206.JPG,Green,550.000000,1657628193.000000,,,
DJI_0206.JPG,Blue,470.000000,1657628193.000000,,,
DJI_0207.JPG,Red,660.000000,1657628197.000000,,,
DJI_0207.JPG,Green,550.000000,1657628197.000000,,,
DJI_0207.JPG,Blue,470.000000,1657628197.000000,,,
DJI_0208.JPG,Red,660.000000,1657628200.000000,,,
DJI_0208.JPG,Green,550.000000,1657628200.000000,,,
DJI_0208.JPG,Blue,470.000000,1657628200.000000,,,
DJI_0209.JPG,Red,660.000000,1657628204.000000,,,
DJI_0209.JPG,Green,550.000000,1657628204.000000,,,
DJI_0209.JPG,Blue,470.000000,1657628204.000000,,,
DJI_0210.JPG,Red,660.000000,1657628207.000000,,,
DJI_0210.JPG,Green,550.000000,1657628207.000000,,,
DJI_0210.JPG,Blue,470.000000,1657628207.000000,,,
DJI_0211.JPG,Red,660.000000,1657628211.000000,,,
DJI_0211.JPG,Green,550.000000,1657628211.000000,,,
DJI_0211.JPG,Blue,470.000000,1657628211.000000,,,
DJI_0212.JPG,Red,660.000000,1657628215.000000,,,
DJI_0212.JPG,Green,550.000000,1657628215.000000,,,
DJI_0212.JPG,Blue,470.000000,1657628215.000000,,,
DJI_0213.JPG,Red,660.000000,1657628219.000000,,,
DJI_0213.JPG,Green,550.000000,1657628219.000000,,,
DJI_0213.JPG,Blue,470.000000,1657628219.000000,,,
DJI_0214.JPG,Red,660.000000,1657628222.000000,,,
DJI_0214.JPG,Green,550.000000,1657628222.000000,,,
DJI_0214.JPG,Blue,470.000000,1657628222.000000,,,
DJI_0215.JPG,Red,660.000000,1657628226.000000,,,
DJI_0215.JPG,Green,550.000000,1657628226.000000,,,
DJI_0215.JPG,Blue,470.000000,1657628226.000000,,,
DJI_0216.JPG,Red,660.000000,1657628229.000000,,,
DJI_0216.JPG,Green,550.000000,1657628229.000000,,,
DJI_0216.JPG,Blue,470.000000,1657628229.000000,,,
DJI_0217.JPG,Red,660.000000,1657628233.000000,,,
DJI_0217.JPG,Green,550.000000,1657628233.000000,,,
DJI_0217.JPG,Blue,470.000000,1657628233.000000,,,
DJI_0218.JPG,Red,660.000000,1657628237.000000,,,
DJI_0218.JPG,Green,550.000000,1657628237.000000,,,
DJI_0218.JPG,Blue,470.000000,1657628237.000000,,,
DJI_0219.JPG,Red,660.000000,1657628240.000000,,,
DJI_0219.JPG,Green,550.000000,1657628240.000000,,,
DJI_0219.JPG,Blue,470.000000,1657628240.000000,,,
DJI_0220.JPG,Red,660.000000,1657628244.000000,,,
DJI_0220.JPG,Green,550.000000,1657628244.000000,,,
DJI_0220.JPG,Blue,470.000000,1657628244.000000,,,
DJI_0221.JPG,Red,660.000000,1657628248.000000,,,
DJI_0221.JPG,Green,550.000000,1657628248.000000,,,
DJI_0221.JPG,Blue,470.000000,1657628248.000000,,,
DJI_0222.JPG,Red,660.000000,1657628255.000000,,,
DJI_0222.JPG,Green,550.000000,1657628255.000000,,,
DJI_0222.JPG,Blue,470.000000,1657628255.000000,,,
DJI_0223.JPG,Red,660.000000,1657628258.000000,,,
DJI_0223.JPG,Green,550.000000,1657628258.000000,,,
DJI_0223.JPG,Blue,470.000000,1657628258.000000,,,
DJI_0224.JPG,Red,660.000000,1657628262.000000,,,
DJI_0224.JPG,Green,550.000000,1657628262.000000,,,
DJI_0224.JPG,Blue,470.000000,1657628262.000000,,,
DJI_0225.JPG,Red,660.000000,1657628266.000000,,,
DJI_0225.JPG,Green,550.000000,1657628266.000000,,,
DJI_0225.JPG,Blue,470.000000,1657628266.000000,,,
DJI_0226.JPG,Red,660.000000,1657628269.000000,,,
DJI_0226.JPG,Green,550.000000,1657628269.000000,,,
DJI_0226.JPG,Blue,470.000000,1657628269.000000,,,
DJI_0227.JPG,Red,660.000000,1657628273.000000,,,
DJI_0227.JPG,Green,550.000000,1657628273.000000,,,
DJI_0227.JPG,Blue,470.000000,1657628273.000000,,,
DJI_0228.JPG,Red,660.000000,1657628277.000000,,,
DJI_0228.JPG,Green,550.000000,1657628277.000000,,,
DJI_0228.JPG,Blue,470.000000,1657628277.000000,,,
DJI_0229.JPG,Red,660.000000,1657628281.000000,,,
DJI_0229.JPG,Green,550.000000,1657628281.000000,,,
DJI_0229.JPG,Blue,470.000000,1657628281.000000,,,
DJI_0230.JPG,Red,660.000000,1657628284.000000,,,
DJI_0230.JPG,Green,550.000000,1657628284.000000,,,
DJI_0230.JPG,Blue,470.000000,1657628284.000000,,,
DJI_0231.JPG,Red,660.000000,1657628288.000000,,,
DJI_0231.JPG,Green,550.000000,1657628288.000000,,,
DJI_0231.JPG,Blue,470.000000,1657628288.000000,,,
DJI_0232.JPG,Red,660.000000,1657628292.000000,,,
DJI_0232.JPG,Green,550.000000,1657628292.000000,,,
DJI_0232.JPG,Blue,470.000000,1657628292.000000,,,
DJI_0233.JPG,Red,660.000000,1657628299.000000,,,
DJI_0233.JPG,Green,550.000000,1657628299.000000,,,
DJI_0233.JPG,Blue,470.000000,1657628299.000000,,,
DJI_0234.JPG,Red,660.000000,1657628303.000000,,,
DJI_0234.JPG,Green,550.000000,1657628303.000000,,,
DJI_0234.JPG,Blue,470.000000,1657628303.000000,,,
DJI_0235.JPG,Red,660.000000,1657628307.000000,,,
DJI_0235.JPG,Green,550.000000,1657628307.000000,,,
DJI_0235.JPG,Blue,470.000000,1657628307.000000,,,
DJI_0236.JPG,Red,660.000000,1657628311.000000,,,
DJI_0236.JPG,Green,550.000000,1657628311.000000,,,
DJI_0236.JPG,Blue,470.000000,1657628311.000000,,,
DJI_0237.JPG,Red,660.000000,1657628314.000000,,,
DJI_0237.JPG,Green,550.000000,1657628314.000000,,,
DJI_0237.JPG,Blue,470.000000,1657628314.000000,,,
DJI_0238.JPG,Red,660.000000,1657628318.000000,,,
DJI_0238.JPG,Green,550.000000,1657628318.000000,,,
DJI_0238.JPG,Blue,470.000000,1657628318.000000,,,
DJI_0239.JPG,Red,660.000000,1657628321.000000,,,
DJI_0239.JPG,Green,550.000000,1657628321.000000,,,
DJI_0239.JPG,Blue,470.000000,1657628321.000000,,,
DJI_0240.JPG,Red,660.000000,1657628325.000000,,,
DJI_0240.JPG,Green,550.000000,1657628325.000000,,,
DJI_0240.JPG,Blue,470.000000,1657628325.000000,,,
DJI_0241.JPG,Red,660.000000,1657628328.000000,,,
DJI_0241.JPG,Green,550.000000,1657628328.000000,,,
DJI_0241.JPG,Blue,470.000000,1657628328.000000,,,
DJI_0242.JPG,Red,660.000000,1657628332.000000,,,
DJI_0242.JPG,Green,550.000000,1657628332.000000,,,
DJI_0242.JPG,Blue,470.000000,1657628332.000000,,,
DJI_0243.JPG,Red,660.000000,1657628336.000000,,,
DJI_0243.JPG,Green,550.000000,1657628336.000000,,,
DJI_0243.JPG,Blue,470.000000,1657628336.000000,,,
DJI_0244.JPG,Red,660.000000,1657628340.000000,,,
DJI_0244.JPG,Green,550.000000,1657628340.000000,,,
DJI_0244.JPG,Blue,470.000000,1657628340.000000,,,
DJI_0245.JPG,Red,660.000000,1657628343.000000,,,
DJI_0245.JPG,Green,550.000000,1657628343.000000,,,
DJI_0245.JPG,Blue,470.000000,1657628343.000000,,,
DJI_0246.JPG,Red,660.000000,1657628347.000000,,,
DJI_0246.JPG,Green,550.000000,1657628347.000000,,,
DJI_0246.JPG,Blue,470.000000,1657628347.000000,,,
DJI_0247.JPG,Red,660.000000,1657628351.000000,,,
DJI_0247.JPG,Green,550.000000,1657628351.000000,,,
DJI_0247.JPG,Blue,470.000000,1657628351.000000,,,
DJI_0248.JPG,Red,660.000000,1657628354.000000,,,
DJI_0248.JPG,Green,550.000000,1657628354.000000,,,
DJI_0248.JPG,Blue,470.000000,1657628354.000000,,,
DJI_0249.JPG,Red,660.000000,1657628362.000000,,,
DJI_0249.JPG,Green,550.000000,1657628362.000000,,,
DJI_0249.JPG,Blue,470.000000,1657628362.000000,,,
DJI_0250.JPG,Red,660.000000,1657628365.000000,,,
DJI_0250.JPG,Green,550.000000,1657628365.000000,,,
DJI_0250.JPG,Blue,470.000000,1657628365.000000,,,
DJI_0251.JPG,Red,660.000000,1657628369.000000,,,
DJI_0251.JPG,Green,550.000000,1657628369.000000,,,
DJI_0251.JPG,Blue,470.000000,1657628369.000000,,,
DJI_0252.JPG,Red,660.000000,1657628373.000000,,,
DJI_0252.JPG,Green,550.000000,1657628373.000000,,,
DJI_0252.JPG,Blue,470.000000,1657628373.000000,,,
DJI_0253.JPG,Red,660.000000,1657628376.000000,,,
DJI_0253.JPG,Green,550.000000,1657628376.000000,,,
DJI_0253.JPG,Blue,470.000000,1657628376.000000,,,
DJI_0254.JPG,Red,660.000000,1657628380.000000,,,
DJI_0254.JPG,Green,550.000000,1657628380.000000,,,
DJI_0254.JPG,Blue,470.000000,1657628380.000000,,,
DJI_0255.JPG,Red,660.000000,1657628383.000000,,,
DJI_0255.JPG,Green,550.000000,1657628383.000000,,,
DJI_0255.JPG,Blue,470.000000,1657628383.000000,,,
DJI_0256.JPG,Red,660.000000,1657628387.000000,,,
DJI_0256.JPG,Green,550.000000,1657628387.000000,,,
DJI_0256.JPG,Blue,470.000000,1657628387.000000,,,
DJI_0257.JPG,Red,660.000000,1657628391.000000,,,
DJI_0257.JPG,Green,550.000000,1657628391.000000,,,
DJI_0257.JPG,Blue,470.000000,1657628391.000000,,,
DJI_0258.JPG,Red,660.000000,1657628394.000000,,,
DJI_0258.JPG,Green,550.000000,1657628394.000000,,,
DJI_0258.JPG,Blue,470.000000,1657628394.000000,,,
DJI_0259.JPG,Red,660.000000,1657628398.000000,,,
DJI_0259.JPG,Green,550.000000,1657628398.000000,,,
DJI_0259.JPG,Blue,470.000000,1657628398.000000,,,
DJI_0260.JPG,Red,660.000000,1657628401.000000,,,
DJI_0260.JPG,Green,550.000000,1657628401.000000,,,
DJI_0260.JPG,Blue,470.000000,1657628401.000000,,,
DJI_0261.JPG,Red,660.000000,1657628405.000000,,,
DJI_0261.JPG,Green,550.000000,1657628405.000000,,,
DJI_0261.JPG,Blue,470.000000,1657628405.000000,,,
DJI_0262.JPG,Red,660.000000,1657628409.000000,,,
DJI_0262.JPG,Green,550.000000,1657628409.000000,,,
DJI_0262.JPG,Blue,470.000000,1657628409.000000,,,
DJI_0263.JPG,Red,660.000000,1657628412.000000,,,
DJI_0263.JPG,Green,550.000000,1657628412.000000,,,
DJI_0263.JPG,Blue,470.000000,1657628412.000000,,,
DJI_0264.JPG,Red,660.000000,1657628420.000000,,,
DJI_0264.JPG,Green,550.000000,1657628420.000000,,,
DJI_0264.JPG,Blue,470.000000,1657628420.000000,,,
DJI_0265.JPG,Red,660.000000,1657628423.000000,,,
DJI_0265.JPG,Green,550.000000,1657628423.000000,,,
DJI_0265.JPG,Blue,470.000000,1657628423.000000,,,
DJI_0266.JPG,Red,660.000000,1657628427.000000,,,
DJI_0266.JPG,Green,550.000000,1657628427.000000,,,
DJI_0266.JPG,Blue,470.000000,1657628427.000000,,,
DJI_0267.JPG,Red,660.000000,1657628430.000000,,,
DJI_0267.JPG,Green,550.000000,1657628430.000000,,,
DJI_0267.JPG,Blue,470.000000,1657628430.000000,,,
DJI_0268.JPG,Red,660.000000,1657628434.000000,,,
DJI_0268.JPG,Green,550.000000,1657628434.000000,,,
DJI_0268.JPG,Blue,470.000000,1657628434.000000,,,
DJI_0269.JPG,Red,660.000000,1657628438.000000,,,
DJI_0269.JPG,Green,550.000000,1657628438.000000,,,
DJI_0269.JPG,Blue,470.000000,1657628438.000000,,,
DJI_0270.JPG,Red,660.000000,1657628441.000000,,,
DJI_0270.JPG,Green,550.000000,1657628441.000000,,,
DJI_0270.JPG,Blue,470.000000,1657628441.000000,,,
DJI_0271.JPG,Red,660.000000,1657628445.000000,,,
DJI_0271.JPG,Green,550.000000,1657628445.000000,,,
DJI_0271.JPG,Blue,470.000000,1657628445.000000,,,
DJI_0272.JPG,Red,660.000000,1657628449.000000,,,
DJI_0272.JPG,Green,550.000000,1657628449.000000,,,
DJI_0272.JPG,Blue,470.000000,1657628449.000000,,,
DJI_0273.JPG,Red,660.000000,1657628452.000000,,,
DJI_0273.JPG,Green,550.000000,1657628452.000000,,,
DJI_0273.JPG,Blue,470.000000,1657628452.000000,,,
DJI_0274.JPG,Red,660.000000,1657628456.000000,,,
DJI_0274.JPG,Green,550.000000,1657628456.000000,,,
DJI_0274.JPG,Blue,470.000000,1657628456.000000,,,
DJI_0275.JPG,Red,660.000000,1657628459.000000,,,
DJI_0275.JPG,Green,550.000000,1657628459.000000,,,
DJI_0275.JPG,Blue,470.000000,1657628459.000000,,,
DJI_0276.JPG,Red,660.000000,1657628463.000000,,,
DJI_0276.JPG,Green,550.000000,1657628463.000000,,,
DJI_0276.JPG,Blue,470.000000,1657628463.000000,,,
DJI_0277.JPG,Red,660.000000,1657628467.000000,,,
DJI_0277.JPG,Green,550.000000,1657628467.000000,,,
DJI_0277.JPG,Blue,470.000000,1657628467.000000,,,
DJI_0278.JPG,Red,660.000000,1657628471.000000,,,
DJI_0278.JPG,Green,550.000000,1657628471.000000,,,
DJI_0278.JPG,Blue,470.000000,1657628471.000000,,,
DJI_0279.JPG,Red,660.000000,1657628475.000000,,,
DJI_0279.JPG,Green,550.000000,1657628475.000000,,,
DJI_0279.JPG,Blue,470.000000,1657628475.000000,,,
DJI_0280.JPG,Red,660.000000,1657628478.000000,,,
DJI_0280.JPG,Green,550.000000,1657628478.000000,,,
DJI_0280.JPG,Blue,470.000000,1657628478.000000,,,
DJI_0281.JPG,Red,660.000000,1657628482.000000,,,
DJI_0281.JPG,Green,550.000000,1657628482.000000,,,
DJI_0281.JPG,Blue,470.000000,1657628482.000000,,,
DJI_0282.JPG,Red,660.000000,1657628490.000000,,,
DJI_0282.JPG,Green,550.000000,1657628490.000000,,,
DJI_0282.JPG,Blue,470.000000,1657628490.000000,,,
DJI_0283.JPG,Red,660.000000,1657628494.000000,,,
DJI_0283.JPG,Green,550.000000,1657628494.000000,,,
DJI_0283.JPG,Blue,470.000000,1657628494.000000,,,
DJI_0284.JPG,Red,660.000000,1657628497.000000,,,
DJI_0284.JPG,Green,550.000000,1657628497.000000,,,
DJI_0284.JPG,Blue,470.000000,1657628497.000000,,,
DJI_0285.JPG,Red,660.000000,1657628501.000000,,,
DJI_0285.JPG,Green,550.000000,1657628501.000000,,,
DJI_0285.JPG,Blue,470.000000,1657628501.000000,,,
DJI_0286.JPG,Red,660.000000,1657628505.000000,,,
DJI_0286.JPG,Green,550.000000,1657628505.000000,,,
DJI_0286.JPG,Blue,470.000000,1657628505.000000,,,
DJI_0287.JPG,Red,660.000000,1657628508.000000,,,
DJI_0287.JPG,Green,550.000000,1657628508.000000,,,
DJI_0287.JPG,Blue,470.000000,1657628508.000000,,,
DJI_0288.JPG,Red,660.000000,1657628512.000000,,,
DJI_0288.JPG,Green,550.000000,1657628512.000000,,,
DJI_0288.JPG,Blue,470.000000,1657628512.000000,,,
DJI_0289.JPG,Red,660.000000,1657628515.000000,,,
DJI_0289.JPG,Green,550.000000,1657628515.000000,,,
DJI_0289.JPG,Blue,470.000000,1657628515.000000,,,
DJI_0290.JPG,Red,660.000000,1657628519.000000,,,
DJI_0290.JPG,Green,550.000000,1657628519.000000,,,
DJI_0290.JPG,Blue,470.000000,1657628519.000000,,,
DJI_0291.JPG,Red,660.000000,1657628523.000000,,,
DJI_0291.JPG,Green,550.000000,1657628523.000000,,,
DJI_0291.JPG,Blue,470.000000,1657628523.000000,,,
DJI_0292.JPG,Red,660.000000,1657628526.000000,,,
DJI_0292.JPG,Green,550.000000,1657628526.000000,,,
DJI_0292.JPG,Blue,470.000000,1657628526.000000,,,
DJI_0293.JPG,Red,660.000000,1657628530.000000,,,
DJI_0293.JPG,Green,550.000000,1657628530.000000,,,
DJI_0293.JPG,Blue,470.000000,1657628530.000000,,,
DJI_0294.JPG,Red,660.000000,1657628534.000000,,,
DJI_0294.JPG,Green,550.000000,1657628534.000000,,,
DJI_0294.JPG,Blue,470.000000,1657628534.000000,,,
DJI_0295.JPG,Red,660.000000,1657628538.000000,,,
DJI_0295.JPG,Green,550.000000,1657628538.000000,,,
DJI_0295.JPG,Blue,470.000000,1657628538.000000,,,
DJI_0296.JPG,Red,660.000000,1657628541.000000,,,
DJI_0296.JPG,Green,550.000000,1657628541.000000,,,
DJI_0296.JPG,Blue,470.000000,1657628541.000000,,,
DJI_0297.JPG,Red,660.000000,1657628545.000000,,,
DJI_0297.JPG,Green,550.000000,1657628545.000000,,,
DJI_0297.JPG,Blue,470.000000,1657628545.000000,,,
DJI_0298.JPG,Red,660.000000,1657628548.000000,,,
DJI_0298.JPG,Green,550.000000,1657628548.000000,,,
DJI_0298.JPG,Blue,470.000000,1657628548.000000,,,
DJI_0299.JPG,Red,660.000000,1657628552.000000,,,
DJI_0299.JPG,Green,550.000000,1657628552.000000,,,
DJI_0299.JPG,Blue,470.000000,1657628552.000000,,,
DJI_0300.JPG,Red,660.000000,1657628556.000000,,,
DJI_0300.JPG,Green,550.000000,1657628556.000000,,,
DJI_0300.JPG,Blue,470.000000,1657628556.000000,,,
DJI_0301.JPG,Red,660.000000,1657628559.000000,,,
DJI_0301.JPG,Green,550.000000,1657628559.000000,,,
DJI_0301.JPG,Blue,470.000000,1657628559.000000,,,
DJI_0302.JPG,Red,660.000000,1657628563.000000,,,
DJI_0302.JPG,Green,550.000000,1657628563.000000,,,
DJI_0302.JPG,Blue,470.000000,1657628563.000000,,,
DJI_0303.JPG,Red,660.000000,1657628566.000000,,,
DJI_0303.JPG,Green,550.000000,1657628566.000000,,,
DJI_0303.JPG,Blue,470.000000,1657628566.000000,,,
DJI_0304.JPG,Red,660.000000,1657628570.000000,,,
DJI_0304.JPG,Green,550.000000,1657628570.000000,,,
DJI_0304.JPG,Blue,470.000000,1657628570.000000,,,
DJI_0305.JPG,Red,660.000000,1657628574.000000,,,
DJI_0305.JPG,Green,550.000000,1657628574.000000,,,
DJI_0305.JPG,Blue,470.000000,1657628574.000000,,,
DJI_0306.JPG,Red,660.000000,1657628577.000000,,,
DJI_0306.JPG,Green,550.000000,1657628577.000000,,,
